"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.250308958E0,-5.907500446E-1,-1.079174400E0,-2.648400728E0
3.260267958E0,-1.857341740E0,-1.042884825E0,-1.917484738E0
3.270224958E0,-1.549101089E0,-2.018934222E0,-2.058971862E0
3.280182958E0,1.354222746E0,-8.691523540E-1,-2.344457196E-1
3.290140958E0,2.874083664E0,1.363865390E0,-1.550667558E0
3.300098958E0,2.170156960E0,3.748059386E0,-1.457094273E0
3.310056958E0,-2.551029384E0,3.569172594E0,1.077191317E0
3.320014958E0,-3.913841691E0,8.466464210E-1,3.955478836E0
3.329972958E0,-3.182782152E0,-4.629766881E-2,6.121903226E-1
3.339930958E0,-2.258106392E0,-1.891898784E0,-2.259813194E0
3.349888958E0,-1.455868112E0,-1.868487702E0,-1.808926209E0
3.359846958E0,-2.964015010E0,-2.080724673E0,-7.660592178E-1
3.369804958E0,-4.482496569E0,-1.264310111E0,1.678304382E-1
3.379762958E0,-2.479562376E0,-2.708974081E-1,-9.840732381E-2
3.389720958E0,-9.595728198E-1,4.143559206E-1,7.689383867E-1
3.399678958E0,4.658125877E-2,1.486431801E0,1.330436712E0
3.409636958E0,-1.264548093E-1,1.109281713E0,1.534165546E0
3.419594958E0,-3.750298870E-1,2.841457370E0,8.159720738E-1
3.429552958E0,-2.160899940E-1,3.841260495E0,-1.211496305E-1
3.439510958E0,-2.718977205E-1,2.219808299E0,1.015210977E0
3.449468958E0,-1.393172950E0,4.785123893E0,3.427519409E-1
3.459426958E0,3.323881897E-1,4.106351033E0,-8.663421822E-1
3.469384958E0,1.928109421E0,1.969405966E0,-1.264475588E0
3.479342958E0,3.389708097E0,-1.996728251E0,1.088684896E0
3.489300958E0,6.964310123E-1,-4.654798227E0,-3.219782455E-1
3.499258958E0,-6.840768689E-1,-5.414646240E0,-7.349656983E-1
3.509216958E0,-1.398027455E0,-5.273641219E0,3.638933531E-1
