"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.379762958E0,8.644967675E-1,-4.195407927E-1,-1.386474848E0
3.389720958E0,8.340107799E-1,-2.607969642E-1,-1.541861296E0
3.399678958E0,8.748249412E-1,-1.246330589E-1,-1.663859487E0
3.409636958E0,9.188014865E-1,4.528008401E-2,-1.658616781E0
3.419594958E0,8.443461061E-1,2.211271673E-1,-1.531889915E0
3.429552958E0,8.897934556E-1,6.444640756E-1,-1.391414285E0
3.439510958E0,1.572944403E0,2.410385847E0,-9.118493199E-1
3.449468958E0,2.106500387E0,3.759095907E0,-3.305667341E-1
3.459426958E0,2.419728756E0,4.489677906E0,1.954219043E-1
3.469384958E0,2.344157934E0,3.336271763E0,2.975048721E-1
3.479342958E0,1.363045096E0,1.262822270E0,9.374415874E-2
3.489300958E0,9.275719523E-2,-2.699177265E-1,-3.358660638E-1
3.499258958E0,-2.271185517E-1,-7.226688862E-1,-7.538518310E-1
3.509216958E0,2.945250832E-2,-2.188305110E-1,-8.986247182E-1
3.519174958E0,4.667388648E-2,2.636705339E-1,-8.164125681E-1
3.529132958E0,-8.827940375E-2,3.681106567E-1,-6.535099149E-1
3.539090958E0,-1.209422424E-1,1.138057113E-1,-3.108074367E-1
3.549048958E0,-1.332713515E-1,-2.107460983E-2,1.093275398E-1
3.559006958E0,-1.127445176E-1,6.594858319E-2,1.442135572E-1
3.568964958E0,-1.190338358E-1,-1.798732951E-2,4.926493391E-2
3.578922958E0,-2.919262461E-2,-2.634057775E-2,-1.537830569E-3
3.588880958E0,5.061858520E-2,-2.894611359E-1,-3.088207841E-1
3.598838958E0,-2.417312376E-2,-2.530876398E-1,-4.747835696E-1
3.608796958E0,-6.390482187E-2,-6.708823144E-2,-4.765071869E-1
3.618754958E0,-5.799244344E-2,-1.090552583E-1,-4.865603745E-1
3.628712958E0,8.643575013E-3,5.049740430E-3,-5.056763291E-1
3.638670958E0,2.378384210E-2,-8.017677814E-3,-4.798127413E-1
3.648628958E0,-1.288442221E-2,-1.609723270E-1,-4.669427574E-1
3.658586958E0,1.022461802E-4,-2.144072950E-1,-4.465642273E-1
3.668544958E0,2.310805721E-3,-1.766343564E-1,-4.055225253E-1
3.678502958E0,1.337781828E-2,-5.164841563E-2,-3.786479533E-1
3.688460958E0,2.086236700E-2,4.183652997E-2,-3.632493019E-1
3.698418958E0,3.347223625E-2,1.225210801E-1,-3.449312449E-1
3.708376958E0,3.915781900E-2,1.220334545E-1,-3.465453982E-1
3.718334958E0,3.878869489E-2,1.082062200E-1,-3.657588661E-1
3.728292958E0,8.275961131E-2,9.694185108E-2,-2.556757629E-1
3.738251667E0,6.110371649E-2,2.150398865E-2,1.488907039E-1
3.748209667E0,7.178699225E-2,3.899296746E-2,8.708751947E-2
3.758167667E0,1.259762496E-1,3.040106408E-2,6.180925667E-2
3.768125667E0,2.143678814E-1,2.794216760E-2,1.001875401E-1
3.778083667E0,2.793600559E-1,-2.168391598E-3,1.314832419E-1
3.788041667E0,3.239187300E-1,-6.458063424E-2,6.094222888E-2
3.797999667E0,2.705091536E-1,-1.070853919E-1,3.717557993E-4
3.807957667E0,1.664858013E-1,-8.011502773E-2,-2.423665300E-2
3.817915667E0,7.335699350E-2,1.303008292E-2,-1.513190195E-2
