"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.308188354E1,1.147058868E1,4.301519012E1,2.271242523E1
9.309184154E1,1.142275238E1,4.298127747E1,2.252134705E1
9.310179954E1,1.114897156E1,4.301039886E1,2.253360748E1
9.311175754E1,1.125228882E1,4.281783295E1,2.281584930E1
9.312171554E1,1.140099335E1,4.288620758E1,2.291057587E1
9.313167354E1,1.140122223E1,4.299557495E1,2.276923370E1
9.314163154E1,1.103479767E1,4.295542908E1,2.275170898E1
9.315158954E1,1.136470032E1,4.291751099E1,2.249085999E1
9.316154754E1,1.146600342E1,4.283493805E1,2.292321014E1
9.317150554E1,1.154343414E1,4.291316986E1,2.260650635E1
9.318146254E1,1.139133453E1,4.287374115E1,2.249373627E1
9.319142054E1,1.151548004E1,4.269483948E1,2.221136475E1
9.320137854E1,1.146659851E1,4.280525970E1,2.277289581E1
9.321133654E1,1.133975983E1,4.271008301E1,2.251991272E1
9.322129454E1,1.115963745E1,4.306991577E1,2.253820038E1
9.323125254E1,1.106127167E1,4.263407898E1,2.263549042E1
9.324121054E1,1.103734589E1,4.290541077E1,2.274446106E1
9.325116854E1,1.095762634E1,4.283525085E1,2.265924835E1
9.326112654E1,1.123733521E1,4.289434814E1,2.285410309E1
9.327108454E1,1.123189545E1,4.284201050E1,2.256208038E1
9.328104254E1,1.114056396E1,4.273665619E1,2.281319427E1
9.329100054E1,1.138976288E1,4.269119263E1,2.227054596E1
9.330095754E1,1.114488220E1,4.295757294E1,2.242203522E1
9.331091554E1,1.124590302E1,4.296828461E1,2.232773590E1
9.332087354E1,1.140247345E1,4.303923798E1,2.249227905E1
9.333083154E1,1.161353302E1,4.287660980E1,2.225643158E1
9.334078954E1,1.157379150E1,4.284615326E1,2.253289795E1
9.335074754E1,1.161717987E1,4.290212250E1,2.251528168E1
9.336070554E1,1.145774841E1,4.283198547E1,2.268652344E1
9.337066354E1,1.134714508E1,4.272452545E1,2.262575531E1
9.338062154E1,1.123124695E1,4.286441040E1,2.223203278E1
9.339057954E1,1.136177826E1,4.281095123E1,2.238639832E1
9.340053754E1,1.142555237E1,4.291152954E1,2.247021484E1
9.341049454E1,1.172150421E1,4.283500671E1,2.244416046E1
9.342045254E1,1.166449738E1,4.297299957E1,2.218334961E1
9.343041054E1,1.151714325E1,4.295093536E1,2.252342987E1
9.344036854E1,1.135420990E1,4.305561066E1,2.237140656E1
9.345032654E1,1.160562897E1,4.298442841E1,2.240043640E1
9.346028454E1,1.151391602E1,4.314775085E1,2.297054291E1
9.347024254E1,1.157923126E1,4.311682892E1,2.302807617E1
9.348020054E1,1.130839539E1,4.317430115E1,2.286331177E1
9.349015854E1,1.124781799E1,4.306150055E1,2.279735565E1
9.350011654E1,1.140466309E1,4.313334656E1,2.278355408E1
9.351007454E1,1.150667572E1,4.288732910E1,2.325840759E1
9.352003154E1,1.149723053E1,4.308863831E1,2.282579803E1
9.352998954E1,1.138935089E1,4.299671173E1,2.305102539E1
9.353994754E1,1.136191559E1,4.283342743E1,2.302672577E1
9.354990554E1,1.145188141E1,4.273663330E1,2.292117310E1
9.355986354E1,1.159360504E1,4.313301849E1,2.253925323E1
9.356982154E1,1.140548706E1,4.307308960E1,2.274810028E1
9.357977954E1,1.138165283E1,4.291442871E1,2.256472778E1
9.358973754E1,1.123718262E1,4.278908539E1,2.282970428E1
9.359969554E1,1.133034515E1,4.293426514E1,2.255554199E1
9.360965354E1,1.116616821E1,4.298774719E1,2.288687134E1
9.361961154E1,1.127519226E1,4.288384247E1,2.306304169E1
9.362956954E1,1.142291260E1,4.280825806E1,2.311779022E1
9.363952654E1,1.111321259E1,4.282759857E1,2.256762695E1
9.364948454E1,1.112976837E1,4.282740021E1,2.214989471E1
9.365944254E1,1.106986237E1,4.288109589E1,2.239451599E1
9.366940054E1,1.112742615E1,4.297872925E1,2.232798004E1
9.367935854E1,1.098471832E1,4.296999359E1,2.250038147E1
9.368931654E1,1.112963104E1,4.293008423E1,2.245611572E1
9.369927454E1,1.105696106E1,4.276858521E1,2.253167725E1
9.370923254E1,1.131734467E1,4.284548187E1,2.245211792E1
9.371919054E1,1.123478699E1,4.296661377E1,2.274803162E1
9.372914854E1,1.125890350E1,4.293389130E1,2.258022308E1
9.373910554E1,1.117098236E1,4.286177063E1,2.278781891E1
9.374906354E1,1.095367432E1,4.299176025E1,2.262825775E1
9.375902154E1,1.102754974E1,4.284579468E1,2.279001617E1
9.376897954E1,1.131323242E1,4.274871063E1,2.288088989E1
9.377893754E1,1.118852234E1,4.276689911E1,2.293932343E1
9.378889554E1,1.128138733E1,4.285746002E1,2.307845306E1
9.379885354E1,1.109152222E1,4.296997070E1,2.296050262E1
9.380881154E1,1.106227112E1,4.291313934E1,2.296656799E1
9.381876954E1,1.110966492E1,4.309194183E1,2.302277374E1
9.382872729E1,1.145310211E1,4.292348480E1,2.309408569E1
9.383868529E1,1.122515106E1,4.272146606E1,2.197698975E1
9.384864329E1,1.116130066E1,4.268032837E1,2.281153870E1
9.385860029E1,1.123033905E1,4.275108337E1,2.245761871E1
9.386855829E1,1.110746002E1,4.288800049E1,2.226087189E1
9.387851629E1,1.117456818E1,4.252678680E1,2.235340881E1
9.388847429E1,1.127253723E1,4.282007599E1,2.234457397E1
9.389843229E1,1.138450623E1,4.278943634E1,2.218624115E1
9.390839029E1,1.139416504E1,4.297709656E1,2.267118835E1
9.391834829E1,1.163388824E1,4.281992340E1,2.283716583E1
9.392830629E1,1.145648956E1,4.266377258E1,2.297500610E1
9.393826429E1,1.126596069E1,4.272221375E1,2.297794342E1
9.394822229E1,1.110744476E1,4.278190613E1,2.294904327E1
9.395818029E1,1.138274384E1,4.288414764E1,2.251444244E1
9.396813729E1,1.129528809E1,4.296510315E1,2.256706238E1
9.397809529E1,1.136812592E1,4.281269836E1,2.287281799E1
9.398805329E1,1.098220062E1,4.280982208E1,2.294305420E1
9.399801129E1,1.099666595E1,4.269834900E1,2.275632477E1
9.400796929E1,1.133714294E1,4.294390106E1,2.287770844E1
9.401792729E1,1.136987305E1,4.302275848E1,2.295563507E1
9.402788529E1,1.129678345E1,4.287281799E1,2.287857056E1
9.403784329E1,1.130350494E1,4.266912079E1,2.296336365E1
9.404780129E1,1.147850037E1,4.293653870E1,2.270111847E1
9.405775929E1,1.152338409E1,4.281208801E1,2.283872986E1
9.406771729E1,1.159359741E1,4.271915436E1,2.271448517E1
9.407767429E1,1.135822296E1,4.269588470E1,2.285882568E1
9.408763229E1,1.156716919E1,4.254799652E1,2.264401245E1
9.409759029E1,1.146922302E1,4.260382843E1,2.226474762E1
9.410754829E1,1.146922302E1,4.260382843E1,2.226474762E1
9.411750629E1,1.148057556E1,4.279565430E1,2.280683899E1
9.412746429E1,1.152648163E1,4.260292816E1,2.263941956E1
9.413742229E1,1.159946442E1,4.271805573E1,2.263526154E1
9.414738029E1,1.164621735E1,4.270316315E1,2.257342529E1
9.415733829E1,1.154949188E1,4.285775757E1,2.264139557E1
9.416729629E1,1.136547852E1,4.278871155E1,2.275953674E1
9.417725429E1,1.136547852E1,4.278871155E1,2.275953674E1
9.418721129E1,1.169424438E1,4.289163971E1,2.224725342E1
9.419716929E1,1.153891754E1,4.273870850E1,2.242204285E1
9.420712729E1,1.153891754E1,4.273870850E1,2.242204285E1
9.421708529E1,1.139750671E1,4.283347321E1,2.247811127E1
9.422704329E1,1.139750671E1,4.283347321E1,2.247811127E1
9.423700129E1,1.141345978E1,4.282536316E1,2.225943756E1
9.424695929E1,1.144716644E1,4.258236694E1,2.220507050E1
9.425691729E1,1.134709167E1,4.273214722E1,2.259306335E1
9.426687529E1,1.139770508E1,4.274510193E1,2.244854736E1
9.427683329E1,1.146601105E1,4.295251465E1,2.264756012E1
9.428679129E1,1.138114166E1,4.281105042E1,2.245714569E1
9.429674829E1,1.113067627E1,4.288236237E1,2.207184601E1
9.430670629E1,1.144068146E1,4.281404877E1,2.233204651E1
9.431666429E1,1.150374603E1,4.284278870E1,2.240375519E1
9.432662229E1,1.141329956E1,4.280677032E1,2.235483551E1
9.433658029E1,1.147830200E1,4.269401550E1,2.258648682E1
9.434653829E1,1.144895172E1,4.274460602E1,2.281835175E1
9.435649629E1,1.153517914E1,4.285101318E1,2.302133179E1
9.436645429E1,1.142304230E1,4.288159180E1,2.305181885E1
9.437641229E1,1.135634613E1,4.266418457E1,2.258226013E1
9.438637029E1,1.119059753E1,4.295542145E1,2.247328949E1
9.439632829E1,1.139427185E1,4.298007202E1,2.235517120E1
9.440628529E1,1.169729614E1,4.277287292E1,2.245142365E1
9.441624329E1,1.158789825E1,4.293911743E1,2.237688446E1
9.442620129E1,1.154517365E1,4.289414978E1,2.237899780E1
9.443615929E1,1.119849396E1,4.300954437E1,2.268950653E1
9.444611729E1,1.123490906E1,4.307225800E1,2.258074188E1
9.445607529E1,1.125906372E1,4.291037750E1,2.270072174E1
9.446603329E1,1.145774078E1,4.284052277E1,2.278255463E1
9.447599129E1,1.132777405E1,4.294903564E1,2.293314362E1
9.448594929E1,1.113867188E1,4.292802429E1,2.287184143E1
9.449590729E1,1.137178802E1,4.264618683E1,2.291641235E1
9.450586529E1,1.138156128E1,4.256142426E1,2.291413116E1
9.451582229E1,1.130656433E1,4.276062012E1,2.301484680E1
9.452578029E1,1.132317352E1,4.268172455E1,2.291606903E1
9.453573829E1,1.135186005E1,4.286356354E1,2.289216614E1
9.454569629E1,1.120757294E1,4.283555603E1,2.284628296E1
9.455565429E1,1.113806152E1,4.286529541E1,2.282041931E1
9.456561229E1,1.123330688E1,4.292668915E1,2.295537567E1
9.457557029E1,1.141171265E1,4.291358185E1,2.265943909E1
9.458552829E1,1.132097626E1,4.292247009E1,2.217982483E1
9.459548629E1,1.129076385E1,4.283940125E1,2.258495331E1
9.460544429E1,1.143893433E1,4.266951752E1,2.258641052E1
9.461540129E1,1.154106140E1,4.257019043E1,2.260369873E1
9.462535929E1,1.123560333E1,4.289891815E1,2.255662537E1
9.463531729E1,1.128270721E1,4.296429443E1,2.246187592E1
9.464527529E1,1.137946320E1,4.294148254E1,2.280229950E1
9.465523329E1,1.138670349E1,4.288191986E1,2.269990540E1
9.466519129E1,1.145574188E1,4.307267761E1,2.251731110E1
9.467514929E1,1.147269440E1,4.304679871E1,2.279840088E1
9.468510729E1,1.138726807E1,4.299121857E1,2.272537231E1
9.469506529E1,1.129445648E1,4.293854523E1,2.317675781E1
9.470502329E1,1.148283386E1,4.288974762E1,2.289211273E1
9.471498129E1,1.137058258E1,4.287956238E1,2.272320557E1
9.472493829E1,1.134404755E1,4.287382507E1,2.271466827E1
9.473489629E1,1.119851685E1,4.277118683E1,2.291193390E1
9.474485429E1,1.118234253E1,4.293061829E1,2.305879211E1
9.475481229E1,1.113156891E1,4.297844696E1,2.297245789E1
9.476477029E1,1.118268585E1,4.293998718E1,2.297080231E1
9.477472829E1,1.126448822E1,4.257979584E1,2.270053101E1
9.478468629E1,1.137321472E1,4.275078583E1,2.279540253E1
9.479464429E1,1.129112244E1,4.256159973E1,2.267983246E1
9.480460229E1,1.139335632E1,4.291204071E1,2.236737061E1
9.481456029E1,1.121097565E1,4.272434235E1,2.271232605E1
9.482451792E1,1.105973816E1,4.283697510E1,2.241204834E1
9.483447492E1,1.109816742E1,4.257395172E1,2.262459564E1
9.484443292E1,1.132468414E1,4.266589355E1,2.258654022E1
9.485439092E1,1.143045807E1,4.258773041E1,2.299445343E1
9.486434892E1,1.137905121E1,4.269331360E1,2.270242310E1
9.487430692E1,1.119441986E1,4.257204437E1,2.265564728E1
9.488426492E1,1.112021637E1,4.256001282E1,2.263967133E1
9.489422292E1,1.122207642E1,4.238631439E1,2.271301270E1
9.490418092E1,1.115445709E1,4.254669189E1,2.232749176E1
9.491413892E1,1.101450348E1,4.270368958E1,2.284570312E1
9.492409692E1,1.115499115E1,4.258959198E1,2.300371552E1
9.493405392E1,1.099696350E1,4.264443207E1,2.310800934E1
9.494401192E1,1.130695343E1,4.273077393E1,2.290342712E1
9.495396992E1,1.104318237E1,4.295671082E1,2.245294952E1
9.496392792E1,1.100746918E1,4.266348267E1,2.276343536E1
9.497388592E1,1.113356781E1,4.255045319E1,2.273419952E1
9.498384392E1,1.122578430E1,4.250263214E1,2.282102966E1
9.499380192E1,1.132987213E1,4.270532990E1,2.279921722E1
9.500375992E1,1.133322144E1,4.263249969E1,2.244303131E1
9.501371792E1,1.134859467E1,4.269266510E1,2.257482910E1
9.502367592E1,1.119041443E1,4.291139221E1,2.261217499E1
9.503363392E1,1.124098206E1,4.283685303E1,2.244805908E1
9.504359092E1,1.110408020E1,4.286071777E1,2.258113861E1
9.505354892E1,1.107582092E1,4.280296326E1,2.272734070E1
9.506350692E1,1.119591522E1,4.260640717E1,2.283224487E1
9.507346492E1,1.101251221E1,4.286874390E1,2.286630249E1
9.508342292E1,1.138086700E1,4.282131195E1,2.288003540E1
9.509338092E1,1.138684082E1,4.281507111E1,2.288727570E1
9.510333892E1,1.141734314E1,4.288918304E1,2.273677063E1
9.511329692E1,1.149375916E1,4.284589386E1,2.289437866E1
9.512325492E1,1.162026978E1,4.281743622E1,2.299733734E1
9.513321292E1,1.160372925E1,4.281314850E1,2.299096680E1
9.514317092E1,1.135622406E1,4.281928253E1,2.272373199E1
9.515312792E1,1.122040558E1,4.275332642E1,2.259786224E1
9.516308592E1,1.137220001E1,4.274825287E1,2.264826965E1
9.517304392E1,1.140137482E1,4.301280975E1,2.274319458E1
9.518300192E1,1.137033844E1,4.305917358E1,2.260337067E1
9.519295992E1,1.139443970E1,4.322202301E1,2.255567169E1
9.520291792E1,1.114578247E1,4.303058624E1,2.274069977E1
9.521287592E1,1.141320801E1,4.313328552E1,2.235884094E1
9.522283392E1,1.150191498E1,4.288840485E1,2.243998718E1
9.523279192E1,1.174041748E1,4.293285370E1,2.254886627E1
9.524274992E1,1.162799835E1,4.313209534E1,2.258549500E1
9.525270792E1,1.182307434E1,4.277007294E1,2.271627045E1
9.526266492E1,1.179926300E1,4.295751953E1,2.287903595E1
9.527262292E1,1.165155792E1,4.296039581E1,2.270123291E1
9.528258092E1,1.147432709E1,4.292607880E1,2.269492340E1
9.529253892E1,1.153230286E1,4.289957428E1,2.255947113E1
9.530249692E1,1.150537872E1,4.301254272E1,2.258180237E1
9.531245492E1,1.134426117E1,4.303363800E1,2.279871368E1
9.532241292E1,1.134966278E1,4.272730255E1,2.272343445E1
9.533237092E1,1.138546753E1,4.290496826E1,2.246433258E1
9.534232892E1,1.108353424E1,4.282133484E1,2.275924683E1
9.535228692E1,1.129517365E1,4.289525604E1,2.282104492E1
9.536224392E1,1.133827972E1,4.289632416E1,2.256074524E1
9.537220192E1,1.120126343E1,4.293480682E1,2.266027832E1
9.538215992E1,1.115495300E1,4.302585602E1,2.298784637E1
9.539211792E1,1.137828064E1,4.295353699E1,2.227261353E1
9.540207592E1,1.129400635E1,4.283039856E1,2.219804382E1
9.541203392E1,1.119922638E1,4.290015411E1,2.229729462E1
9.542199192E1,1.147703552E1,4.287574768E1,2.229669189E1
9.543194992E1,1.138214874E1,4.295225525E1,2.190715790E1
9.544190792E1,1.143242645E1,4.294076538E1,2.176412201E1
9.545186592E1,1.148739624E1,4.282457733E1,2.200595093E1
9.546182292E1,1.129290771E1,4.283337402E1,2.201972961E1
9.547178092E1,1.144284058E1,4.260874939E1,2.200290680E1
9.548173892E1,1.144622803E1,4.296405792E1,2.205638123E1
9.549169692E1,1.140105438E1,4.268476105E1,2.222382355E1
9.550165492E1,1.133369446E1,4.256809235E1,2.179418945E1
9.551161292E1,1.149377441E1,4.278940582E1,2.173526764E1
9.552157092E1,1.153851318E1,4.279285431E1,2.206350708E1
9.553152892E1,1.144190979E1,4.291808319E1,2.207937622E1
9.554148692E1,1.152909851E1,4.286141968E1,2.221813202E1
9.555144492E1,1.140301514E1,4.286358643E1,2.215119171E1
9.556140192E1,1.134563446E1,4.287885284E1,2.204936218E1
9.557135992E1,1.134239197E1,4.282019043E1,2.199809265E1
9.558131792E1,1.138213348E1,4.278388214E1,2.214913940E1
9.559127592E1,1.121058655E1,4.290502930E1,2.208927917E1
9.560123392E1,1.132178497E1,4.285562897E1,2.223977661E1
9.561119192E1,1.107358551E1,4.283506012E1,2.242433167E1
9.562114992E1,1.138746643E1,4.294736481E1,2.218312073E1
9.563110792E1,1.116760254E1,4.297222900E1,2.191320038E1
9.564106592E1,1.113837433E1,4.303388977E1,2.200428772E1
9.565102392E1,1.124739075E1,4.294673157E1,2.207733917E1
9.566098192E1,1.128466034E1,4.289262390E1,2.242378235E1
9.567093892E1,1.137364960E1,4.308412933E1,2.241734314E1
9.568089692E1,1.144926453E1,4.292770386E1,2.248006439E1
9.569085492E1,1.113169861E1,4.266954803E1,2.250381470E1
9.570081292E1,1.105660248E1,4.291613770E1,2.250125122E1
9.571077092E1,1.100815582E1,4.287834930E1,2.216030884E1
9.572072892E1,1.119550323E1,4.319132233E1,2.227898407E1
9.573068692E1,1.104511261E1,4.294828796E1,2.232722473E1
9.574064492E1,1.125166321E1,4.296662903E1,2.256562805E1
9.575060292E1,1.151784515E1,4.288561249E1,2.204243469E1
9.576056092E1,1.140308380E1,4.300608063E1,2.194262695E1
9.577051792E1,1.133882141E1,4.270648956E1,2.227366638E1
9.578047592E1,1.131108856E1,4.270439148E1,2.235260773E1
9.579043392E1,1.136828613E1,4.268978882E1,2.275542450E1
9.580039192E1,1.144234467E1,4.305406952E1,2.215967560E1
9.581034992E1,1.141546631E1,4.275073242E1,2.236306000E1
9.582030792E1,1.140670776E1,4.286277008E1,2.217353821E1
9.583026642E1,1.145091248E1,4.291347504E1,2.236812592E1
9.584022442E1,1.120695496E1,4.284218597E1,2.218389893E1
9.585018242E1,1.136801147E1,4.285358429E1,2.230238342E1
9.586014042E1,1.127505493E1,4.281078339E1,2.256754303E1
9.587009842E1,1.121111298E1,4.289911652E1,2.246424103E1
9.588005542E1,1.131147766E1,4.292336273E1,2.268338776E1
9.589001342E1,1.135849762E1,4.288099670E1,2.309603882E1
9.589997142E1,1.123628998E1,4.306355286E1,2.289859009E1
9.590992942E1,1.150788116E1,4.296437836E1,2.279116821E1
9.591988742E1,1.156294250E1,4.302651978E1,2.286769867E1
9.592984542E1,1.126055145E1,4.294158936E1,2.242585754E1
9.593980342E1,1.136654663E1,4.292931366E1,2.260843658E1
9.594976142E1,1.133587646E1,4.290296173E1,2.262041473E1
9.595971942E1,1.136505127E1,4.265158844E1,2.265468597E1
9.596967742E1,1.133120728E1,4.274858856E1,2.294048309E1
9.597963442E1,1.134222412E1,4.284652710E1,2.254071045E1
9.598959242E1,1.143539429E1,4.257127380E1,2.230867767E1
9.599955042E1,1.143750763E1,4.266463470E1,2.226266479E1
9.600950842E1,1.136257172E1,4.278951263E1,2.236162567E1
9.601946642E1,1.137106323E1,4.272785950E1,2.229122162E1
9.602942442E1,1.159376526E1,4.279747772E1,2.247212982E1
9.603938242E1,1.155473328E1,4.275088501E1,2.245020294E1
9.604934042E1,1.141173553E1,4.253275299E1,2.219686127E1
9.605929842E1,1.139848328E1,4.263622284E1,2.224907684E1
9.606925642E1,1.148807526E1,4.277129364E1,2.253237152E1
9.607921342E1,1.148807526E1,4.277129364E1,2.253237152E1
9.608917142E1,1.137726593E1,4.288111877E1,2.262971497E1
9.609912942E1,1.147074890E1,4.295501709E1,2.234201050E1
9.610908742E1,1.171234894E1,4.292956543E1,2.266127777E1
9.611904542E1,1.150037384E1,4.283219147E1,2.258036041E1
9.612900342E1,1.165675354E1,4.280590820E1,2.258824921E1
9.613896142E1,1.182672882E1,4.291699219E1,2.260437775E1
9.614891942E1,1.181208801E1,4.311493683E1,2.279080963E1
9.615887742E1,1.174938202E1,4.288702393E1,2.258301544E1
9.616883542E1,1.160843658E1,4.297476196E1,2.280611420E1
9.617879342E1,1.169254303E1,4.284696198E1,2.297512054E1
9.618875042E1,1.150423431E1,4.273735809E1,2.295065308E1
9.619870842E1,1.152364349E1,4.272367859E1,2.297016144E1
9.620866642E1,1.186615753E1,4.280361176E1,2.258270264E1
9.621862442E1,1.187744141E1,4.270697021E1,2.246659088E1
9.622858242E1,1.164376068E1,4.291327667E1,2.283603668E1
9.623854042E1,1.176936340E1,4.253659058E1,2.238112640E1
9.624849842E1,1.174658966E1,4.289599609E1,2.242626953E1
9.625845642E1,1.185651398E1,4.283128357E1,2.239855194E1
9.626841442E1,1.195513153E1,4.277727509E1,2.247145081E1
9.627837242E1,1.175435638E1,4.275679779E1,2.270751190E1
9.628832942E1,1.187778473E1,4.290605164E1,2.267397308E1
9.629828742E1,1.178569794E1,4.274084473E1,2.244139862E1
9.630824542E1,1.169094849E1,4.267680359E1,2.253230286E1
9.631820342E1,1.196815491E1,4.276917267E1,2.246750641E1
9.632816142E1,1.175107574E1,4.288538361E1,2.278728485E1
9.633811942E1,1.167586517E1,4.296274567E1,2.263269043E1
9.634807742E1,1.187640381E1,4.280594635E1,2.281045532E1
9.635803542E1,1.180667877E1,4.286508942E1,2.281539154E1
9.636799342E1,1.192349243E1,4.263010406E1,2.231798553E1
9.637795142E1,1.194053650E1,4.274765015E1,2.253694153E1
9.638790842E1,1.194535828E1,4.283869171E1,2.261827850E1
9.639786642E1,1.159005737E1,4.262018585E1,2.252083588E1
9.640782442E1,1.164340210E1,4.274007416E1,2.273803711E1
9.641778242E1,1.157950592E1,4.277463531E1,2.261572266E1
9.642774042E1,1.188528442E1,4.266679382E1,2.240261841E1
9.643769842E1,1.188729095E1,4.266946411E1,2.271179962E1
9.644765642E1,1.165580750E1,4.264606476E1,2.263092041E1
9.645761442E1,1.154698181E1,4.250132751E1,2.260256958E1
9.646757242E1,1.189009094E1,4.265157318E1,2.254138184E1
9.647753042E1,1.185449219E1,4.271173096E1,2.251746368E1
9.648748742E1,1.180924988E1,4.283898163E1,2.270716858E1
9.649744542E1,1.166932678E1,4.266730499E1,2.254225922E1
9.650740342E1,1.177492523E1,4.289561462E1,2.271783447E1
9.651736142E1,1.168235016E1,4.286131287E1,2.230924988E1
9.652731942E1,1.183689117E1,4.278674316E1,2.249618530E1
9.653727742E1,1.165140533E1,4.268546295E1,2.260890198E1
9.654723542E1,1.179503632E1,4.266088867E1,2.276976013E1
9.655719342E1,1.165574646E1,4.249771118E1,2.259037781E1
9.656715142E1,1.160517883E1,4.274076843E1,2.214547729E1
9.657710942E1,1.154994202E1,4.249739075E1,2.216046143E1
9.658706642E1,1.165599823E1,4.259577179E1,2.252991486E1
9.659702442E1,1.163833618E1,4.279395294E1,2.238105011E1
9.660698242E1,1.153153229E1,4.262546539E1,2.243480682E1
9.661694042E1,1.179265594E1,4.261682129E1,2.250352478E1
9.662689842E1,1.167501068E1,4.280672455E1,2.249465179E1
9.663685642E1,1.139315796E1,4.287899780E1,2.257144928E1
9.664681442E1,1.142978668E1,4.271588898E1,2.249482727E1
9.665677242E1,1.164581299E1,4.284552002E1,2.242772675E1
9.666673042E1,1.157659912E1,4.271038818E1,2.206346893E1
9.667668842E1,1.175765991E1,4.258451080E1,2.229145813E1
9.668664542E1,1.155642700E1,4.266362762E1,2.221611786E1
9.669660342E1,1.152754974E1,4.275652313E1,2.238814545E1
9.670656142E1,1.165254974E1,4.269230652E1,2.225249481E1
9.671651942E1,1.176390076E1,4.265810394E1,2.199160767E1
9.672647742E1,1.185628510E1,4.272063446E1,2.238371277E1
9.673643542E1,1.165267944E1,4.251015472E1,2.221437073E1
9.674639342E1,1.155014038E1,4.274862671E1,2.229521179E1
9.675635142E1,1.185945892E1,4.268835449E1,2.223604584E1
9.676630942E1,1.166441345E1,4.263583374E1,2.236965179E1
9.677626742E1,1.188442230E1,4.277802277E1,2.216429138E1
9.678622442E1,1.218680573E1,4.250692749E1,2.199223328E1
9.679618242E1,1.215639496E1,4.252610016E1,2.230401611E1
9.680614042E1,1.195757294E1,4.272428894E1,2.237009430E1
9.681609842E1,1.196347809E1,4.267906952E1,2.227468109E1
9.682605642E1,1.172756195E1,4.287573242E1,2.235669708E1
9.683601379E1,1.168108368E1,4.281278229E1,2.279612732E1
9.684597179E1,1.161571503E1,4.270263672E1,2.252803802E1
9.685592979E1,1.185670471E1,4.270840454E1,2.245563507E1
9.686588779E1,1.188200378E1,4.299427032E1,2.257843781E1
9.687584579E1,1.166498566E1,4.286300659E1,2.252664948E1
9.688580279E1,1.175997925E1,4.263246918E1,2.226553345E1
9.689576079E1,1.186312866E1,4.270944977E1,2.251485443E1
9.690571879E1,1.201753998E1,4.275406647E1,2.302435303E1
9.691567679E1,1.184110260E1,4.269110107E1,2.283081055E1
9.692563479E1,1.189051819E1,4.272400665E1,2.281238556E1
9.693559279E1,1.189245605E1,4.286895752E1,2.291053772E1
9.694555079E1,1.194319916E1,4.277329254E1,2.290885925E1
9.695550879E1,1.192812347E1,4.261981201E1,2.254071808E1
9.696546679E1,1.188126373E1,4.293572998E1,2.255423737E1
9.697542479E1,1.186468506E1,4.275267792E1,2.222911072E1
9.698538179E1,1.200474548E1,4.272401428E1,2.233045197E1
9.699533979E1,1.198220825E1,4.259497833E1,2.239358521E1
9.700529779E1,1.194732666E1,4.256173706E1,2.232685852E1
9.701525579E1,1.187455750E1,4.275215912E1,2.204991913E1
9.702521379E1,1.192905426E1,4.293960571E1,2.200991821E1
9.703517179E1,1.168390656E1,4.295613861E1,2.232321930E1
9.704512979E1,1.177565765E1,4.292378235E1,2.211565399E1
9.705508779E1,1.192205048E1,4.277455902E1,2.203075409E1
9.706504579E1,1.178576660E1,4.278996277E1,2.206244659E1
9.707500379E1,1.178899384E1,4.276445770E1,2.197708130E1
9.708496079E1,1.191896820E1,4.249926758E1,2.201722717E1
9.709491879E1,1.178770447E1,4.251626587E1,2.228654480E1
9.710487679E1,1.189924622E1,4.290298462E1,2.235301208E1
9.711483479E1,1.200133514E1,4.282019043E1,2.242781830E1
9.712479279E1,1.208474731E1,4.262009430E1,2.213771057E1
9.713475079E1,1.168823242E1,4.258763123E1,2.212115479E1
9.714470879E1,1.171430206E1,4.283088684E1,2.231983948E1
9.715466679E1,1.171437073E1,4.288409424E1,2.208229828E1
9.716462479E1,1.177823639E1,4.265992737E1,2.217697906E1
9.717458179E1,1.197476959E1,4.256826782E1,2.250164032E1
9.718453979E1,1.180466461E1,4.270645905E1,2.214813232E1
9.719449779E1,1.205296326E1,4.270924377E1,2.213546753E1
9.720445579E1,1.189690399E1,4.271060181E1,2.249924469E1
9.721441379E1,1.207415771E1,4.249611664E1,2.247628021E1
9.722437179E1,1.166513824E1,4.235430908E1,2.220909119E1
9.723432979E1,1.187802124E1,4.251237488E1,2.211353302E1
9.724428779E1,1.183609009E1,4.279444122E1,2.233764648E1
9.725424579E1,1.179047394E1,4.287833405E1,2.224347687E1
9.726420379E1,1.165232086E1,4.291178131E1,2.245796204E1
9.727416079E1,1.154541016E1,4.289321136E1,2.258702087E1
9.728411879E1,1.151855469E1,4.258590698E1,2.240966797E1
9.729407679E1,1.150692749E1,4.253850555E1,2.236444092E1
9.730403479E1,1.157238770E1,4.249932861E1,2.245156097E1
9.731399279E1,1.150542450E1,4.245475006E1,2.268846893E1
9.732395079E1,1.161481476E1,4.279019928E1,2.262378693E1
9.733390879E1,1.176586151E1,4.262605286E1,2.245942688E1
9.734386679E1,1.181555939E1,4.262129974E1,2.221210480E1
9.735382479E1,1.177828217E1,4.267549896E1,2.231832123E1
9.736378279E1,1.161004639E1,4.279273987E1,2.261063385E1
9.737373979E1,1.176559448E1,4.266052246E1,2.246782684E1
9.738369779E1,1.187259674E1,4.260955048E1,2.231458282E1
9.739365579E1,1.181031799E1,4.264858246E1,2.236780548E1
9.740361379E1,1.144043732E1,4.267554474E1,2.204750061E1
9.741357179E1,1.173560333E1,4.285939026E1,2.216172791E1
