"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.587830296E0,-1.285815239E-2,-6.701529026E-3,-4.056453705E-2
5.605723729E0,-2.490460873E-2,-1.836538315E-3,-4.627227783E-2
5.623617711E0,-2.731418610E-2,1.641488075E-2,-5.808067322E-2
5.641511082E0,-1.456880569E-2,3.100758791E-2,-6.078052521E-2
5.659404759E0,-1.828861237E-2,2.906233072E-2,-5.923938751E-2
5.677298436E0,-2.584159374E-2,1.829418540E-2,-5.361557007E-2
5.695180394E0,-2.701437473E-2,6.095528603E-3,-5.016803741E-2
5.713085850E0,-2.245163918E-2,-1.905018091E-2,-4.287528992E-2
5.730979466E0,-2.223598957E-2,-2.059301734E-2,-2.681636810E-2
5.748872960E0,-2.211511135E-2,-3.170913458E-2,-2.527904510E-2
5.766766637E0,-2.590417862E-2,-3.598296642E-2,-1.985073090E-2
5.784646153E0,-2.807474136E-2,-2.869132161E-2,-4.637622833E-2
5.802550877E0,-1.862180233E-2,-2.627941966E-2,-6.360340118E-2
5.820447423E0,-3.713250160E-3,-1.261669397E-2,-4.672622681E-2
5.838341038E0,-5.760788918E-3,-1.014542580E-2,-2.474784851E-2
5.856236607E0,-2.407252789E-2,-1.587748528E-2,-1.724624634E-2
5.874128392E0,-1.742708683E-2,1.238137484E-3,-2.251434326E-2
5.892022130E0,-1.580369473E-2,4.993081093E-4,-3.326416016E-2
5.909915684E0,-3.912150860E-2,-5.433619022E-3,-4.849624634E-2
5.927808506E0,-3.760254383E-2,-3.049400449E-2,-5.411148071E-2
5.945702794E0,-3.487956524E-2,-1.544800401E-2,-4.629039764E-2
5.963596410E0,-2.163732052E-2,-1.599213481E-2,-2.919960022E-2
5.981490147E0,-2.311134338E-2,-1.317098737E-2,-1.760196686E-2
5.999383458E0,-2.771842480E-2,-1.998445392E-2,-1.086425781E-2
6.017277562E0,-4.870975018E-2,-3.348687291E-2,-3.590774536E-2
6.035170811E0,-7.199084759E-2,-3.461116552E-2,-4.000663757E-2
6.053064671E0,-7.474088669E-2,-2.077293396E-2,-4.828262329E-2
6.070958348E0,-6.088352203E-2,-3.117442131E-3,-5.162143707E-2
6.088852025E0,-3.212547302E-2,8.625030518E-3,-5.965614319E-2
6.106745518E0,-2.185344696E-3,2.926707268E-3,-5.955982208E-2
6.124623143E0,-4.803895950E-3,-7.175475359E-3,-1.673126221E-2
6.142532994E0,-1.346933842E-2,-1.548358798E-2,3.962516785E-3
6.160426488E0,-2.866280079E-2,5.060404539E-3,-2.409553528E-2
6.178320042E0,-3.631293774E-2,1.978281140E-2,-5.002212524E-2
6.196213780E0,-3.201675415E-2,2.064973116E-2,-6.818008423E-2
6.214107396E0,-1.270091534E-2,-1.414984465E-2,-5.399131775E-2
6.232000890E0,9.064674377E-3,-4.156857729E-2,-4.201316833E-2
6.249894749E0,2.759933472E-2,-6.013277173E-2,-2.962303162E-2
6.267788304E0,1.799398661E-2,-4.213598371E-2,-5.505561829E-3
6.285681737E0,7.129073143E-3,-2.678015828E-2,-5.790710449E-3
6.303575352E0,-1.072490215E-2,-3.360226750E-2,-2.521800995E-2
6.321469212E0,-2.675521374E-2,-1.983064413E-2,-5.722999573E-2
6.339362767E0,-2.812385559E-2,-1.973158121E-2,-6.910419464E-2
6.357256322E0,-3.591310978E-2,4.186749458E-3,-6.884765625E-2
6.375150120E0,-4.030013084E-2,5.339324474E-3,-5.905628204E-2
6.393040318E0,-4.263043404E-2,1.651462913E-2,-4.492092133E-2
6.410937230E0,-4.623782635E-2,3.278106451E-3,-3.015422821E-2
6.428830968E0,-4.409325123E-2,-5.295097828E-3,-4.068279266E-2
6.446724522E0,-3.564119339E-2,-5.811214447E-3,-4.029369354E-2
6.464602635E0,-2.477800846E-2,-5.738228559E-3,-4.508876801E-2
6.482508824E0,-1.336717606E-2,-9.310811758E-3,-4.076862335E-2
6.500405431E0,-1.024627686E-2,-1.295265555E-2,-3.187847137E-2
6.518298863E0,-1.506888866E-2,-2.841114998E-3,-1.430416107E-2
6.536192845E0,-9.672880173E-3,-1.139196754E-2,-2.974510193E-2
6.554082494E0,-9.081721306E-3,-1.539638638E-2,-5.282306671E-2
6.571979893E0,-1.107180119E-2,-1.951786876E-2,-4.392433167E-2
6.589873570E0,-8.205533028E-3,-1.540106535E-2,-3.269863129E-2
6.607767308E0,-8.793473244E-3,-5.240261555E-3,-2.334499359E-2
