"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.615370840E-1,-3.359659761E-2,-2.199050039E-2,5.192201585E-3
5.639190110E-1,-3.603998944E-2,-3.176405653E-2,5.192201585E-3
5.663008860E-1,-3.848337755E-2,-3.894151375E-2,6.413896102E-3
5.686828130E-1,-4.092676565E-2,-4.749337584E-2,8.857285604E-3
5.710646880E-1,-4.214845970E-2,-5.726693198E-2,1.007897966E-2
5.734466150E-1,-4.337015375E-2,-6.200099736E-2,8.857285604E-3
5.758284900E-1,-4.581354558E-2,-7.055285573E-2,8.857285604E-3
5.782104170E-1,-4.566083103E-2,-7.299624383E-2,1.252236869E-2
5.805923440E-1,-4.825693369E-2,-7.543963939E-2,1.007897966E-2
5.829742190E-1,-4.947862774E-2,-7.543963939E-2,7.635590620E-3
5.853560940E-1,-5.192201585E-2,-7.299624383E-2,1.130067464E-2
5.877380210E-1,-5.192201585E-2,-7.055285573E-2,1.130067464E-2
5.901199480E-1,-5.451811850E-2,-6.337540597E-2,6.413896102E-3
5.925018230E-1,-5.573981255E-2,-6.093201414E-2,5.192201585E-3
5.948837500E-1,-5.955760926E-2,-5.497625470E-2,2.748812549E-3
5.972656250E-1,-6.200099736E-2,-5.253286287E-2,3.054236295E-4
5.996475520E-1,-6.200099736E-2,-4.764608666E-2,1.527118147E-3
6.020294270E-1,-6.704048812E-2,-4.398100078E-2,-1.068982761E-3
6.044113550E-1,-6.826218218E-2,-4.169032723E-2,-2.290677279E-3
6.067932300E-1,-6.826218218E-2,-3.802524135E-2,-2.290677279E-3
6.091751570E-1,-7.085828483E-2,-3.558185324E-2,-1.068982761E-3
6.115570320E-1,-7.207997888E-2,-3.558185324E-2,-1.068982761E-3
6.139389590E-1,-7.207997888E-2,-3.558185324E-2,-1.068982761E-3
6.163208340E-1,-7.207997888E-2,-3.802524135E-2,-4.734066315E-3
6.187027610E-1,-7.207997888E-2,-4.046862945E-2,-2.290677279E-3
6.210846880E-1,-6.948387623E-2,-4.169032723E-2,-2.290677279E-3
6.234665630E-1,-6.948387623E-2,-4.657710344E-2,-2.290677279E-3
6.258484900E-1,-6.826218218E-2,-5.253286287E-2,-3.512371797E-3
6.282303650E-1,-6.688777357E-2,-5.497625470E-2,3.054236295E-4
6.306122920E-1,-6.444438547E-2,-6.337540597E-2,-9.162708884E-4
6.329941670E-1,-6.184828654E-2,-6.826218218E-2,1.527118147E-3
6.353760940E-1,-6.062658876E-2,-7.314895838E-2,3.970507067E-3
6.377579690E-1,-5.940489471E-2,-7.910472155E-2,3.970507067E-3
6.401398960E-1,-5.940489471E-2,-8.643488586E-2,3.970507067E-3
6.425217710E-1,-5.680879578E-2,-9.376505762E-2,3.970507067E-3
6.449036980E-1,-5.680879578E-2,-9.849911928E-2,6.566607859E-3
6.472855730E-1,-5.299099907E-2,-1.021642014E-1,6.566607859E-3
6.496675000E-1,-5.421269313E-2,-1.082726792E-1,5.344913341E-3
6.520493750E-1,-5.421269313E-2,-1.119377613E-1,7.788302377E-3
6.544313020E-1,-5.176930502E-2,-1.119377613E-1,5.344913341E-3
6.568131770E-1,-5.054761097E-2,-1.130067408E-1,6.566607859E-3
6.591951050E-1,-5.054761097E-2,-1.117850468E-1,6.566607859E-3
6.615769800E-1,-4.795150831E-2,-1.130067408E-1,5.344913341E-3
6.639589070E-1,-4.795150831E-2,-1.130067408E-1,5.344913341E-3
6.663408340E-1,-4.550812021E-2,-1.105633527E-1,4.123218823E-3
6.687227090E-1,-4.306473210E-2,-1.068982705E-1,5.344913341E-3
6.711046360E-1,-4.184303805E-2,-1.068982705E-1,4.123218823E-3
6.734865110E-1,-4.184303805E-2,-1.021642014E-1,5.344913341E-3
6.758684380E-1,-3.939964995E-2,-9.605573118E-2,2.901524538E-3
6.782503130E-1,-4.077405483E-2,-9.361234307E-2,2.901524538E-3
6.806322400E-1,-3.955236077E-2,-9.116895497E-2,-7.635590737E-4
6.830141150E-1,-3.573456407E-2,-8.750387281E-2,4.581354442E-4
6.853960420E-1,-3.573456407E-2,-8.628217876E-2,4.581354442E-4
6.877779170E-1,-3.588727489E-2,-8.506047726E-2,-1.985253533E-3
6.901598440E-1,-3.329117596E-2,-8.276980370E-2,-3.206948051E-3
6.925417190E-1,-3.084778599E-2,-8.154810965E-2,-3.206948051E-3
6.949236460E-1,-2.962609194E-2,-8.032641560E-2,-4.428642802E-3
6.973055210E-1,-2.962609194E-2,-8.032641560E-2,-4.428642802E-3
6.996874480E-1,-2.840439789E-2,-7.910472155E-2,-6.872031838E-3
7.020693230E-1,-2.718270384E-2,-7.910472155E-2,-4.428642802E-3
7.044512500E-1,-2.473931387E-2,-8.139539510E-2,-3.206948051E-3
7.068331770E-1,-2.351761982E-2,-8.261708915E-2,-4.428642802E-3
7.092150520E-1,-2.214321308E-2,-8.506047726E-2,-4.428642802E-3
7.115969800E-1,-2.092151903E-2,-8.506047726E-2,-5.650337320E-3
7.139788550E-1,-1.969982497E-2,-8.506047726E-2,-6.872031838E-3
7.163607820E-1,-1.847812906E-2,-8.750387281E-2,-5.650337320E-3
7.187426570E-1,-1.466033421E-2,-8.994726092E-2,-5.650337320E-3
7.211245840E-1,-1.603474095E-2,-8.872556686E-2,-4.428642802E-3
7.235064590E-1,-1.221694518E-2,-9.101624042E-2,-3.206948051E-3
7.258883860E-1,-9.773556143E-3,-9.101624042E-2,-1.985253533E-3
7.282702610E-1,-8.551862091E-3,-9.223793447E-2,-7.635590737E-4
7.306521880E-1,-5.955760833E-3,-8.979454637E-2,1.679830020E-3
7.330340630E-1,-4.734066315E-3,-8.857285231E-2,4.581354442E-4
7.354159900E-1,-1.068982761E-3,-8.857285231E-2,2.901524538E-3
7.377979170E-1,3.970507067E-3,-8.857285231E-2,5.497625098E-3
7.401797920E-1,5.192201585E-3,-8.857285231E-2,6.719320081E-3
7.425617190E-1,6.413896102E-3,-8.612946421E-2,7.941014133E-3
7.449435940E-1,8.857285604E-3,-8.597674966E-2,1.038440317E-2
7.473255210E-1,1.389677543E-2,-8.597674966E-2,1.404948719E-2
7.497073960E-1,1.634016447E-2,-8.597674966E-2,1.527118124E-2
7.520893230E-1,1.634016447E-2,-8.719844371E-2,1.527118124E-2
7.544711980E-1,2.015795931E-2,-8.597674966E-2,1.771457121E-2
7.568531250E-1,2.260134928E-2,-8.719844371E-2,2.015795931E-2
7.592350000E-1,2.382304333E-2,-8.597674966E-2,2.137965336E-2
7.616169270E-1,2.626643144E-2,-8.582404256E-2,2.504473738E-2
7.639988020E-1,2.886253223E-2,-8.704573661E-2,2.626643144E-2
7.663807300E-1,3.008422814E-2,-8.704573661E-2,2.748812735E-2
7.687626570E-1,3.374931216E-2,-8.460234851E-2,2.764083818E-2
7.711445320E-1,3.374931216E-2,-8.460234851E-2,2.886253223E-2
7.735264590E-1,3.374931216E-2,-8.460234851E-2,3.008422814E-2
7.759083340E-1,3.497100621E-2,-8.460234851E-2,3.130592033E-2
7.782902610E-1,3.497100621E-2,-8.460234851E-2,3.130592033E-2
7.806721360E-1,3.374931216E-2,-8.582404256E-2,2.886253223E-2
7.830540630E-1,3.374931216E-2,-8.826743066E-2,2.641914412E-2
7.854359380E-1,3.252761811E-2,-9.071081877E-2,2.764083818E-2
7.878178650E-1,3.130592033E-2,-9.681928903E-2,2.764083818E-2
7.901997400E-1,2.764083818E-2,-1.004843712E-1,2.641914412E-2
7.925816670E-1,2.397575416E-2,-1.088835225E-1,2.397575416E-2
7.949635420E-1,2.153236605E-2,-1.125486046E-1,2.275406010E-2
7.973454690E-1,1.786728203E-2,-1.223221645E-1,2.153236605E-2
7.997273440E-1,1.160609815E-2,-1.296523362E-1,1.786728203E-2
8.021092710E-1,7.941014133E-3,-1.418692768E-1,1.542389300E-2
8.044911460E-1,1.832541777E-3,-1.514901221E-1,1.542389300E-2
8.068730730E-1,-6.108472589E-4,-1.624853760E-1,1.298050396E-2
8.092549480E-1,-4.275931045E-3,-1.759240031E-1,1.175880991E-2
8.116368750E-1,-9.162709117E-3,-1.867665499E-1,1.175880991E-2
8.140188020E-1,-1.527118124E-2,-2.002051920E-1,9.315420873E-3
8.164006770E-1,-1.649287529E-2,-2.086043358E-1,1.175880991E-2
8.187826050E-1,-2.015795931E-2,-2.159345001E-1,9.315420873E-3
8.211644800E-1,-2.626643144E-2,-2.244863659E-1,8.093725890E-3
8.235464070E-1,-2.886253223E-2,-2.281514555E-1,9.315420873E-3
8.259282820E-1,-2.993151546E-2,-2.330382317E-1,1.053711493E-2
8.283102090E-1,-3.252761811E-2,-2.391466945E-1,9.468132630E-3
8.306920840E-1,-3.374931216E-2,-2.415900975E-1,8.093725890E-3
8.330740110E-1,-3.497100621E-2,-2.487675399E-1,7.024743594E-3
8.354558860E-1,-3.237490356E-2,-2.536543310E-1,5.803049076E-3
8.378378130E-1,-3.115320951E-2,-2.573194206E-1,4.581354558E-3
8.402196880E-1,-2.993151546E-2,-2.646495700E-1,3.359660041E-3
8.426016150E-1,-2.855710872E-2,-2.693836391E-1,9.162708884E-4
8.449834900E-1,-2.611372061E-2,-2.754921019E-1,2.137965523E-3
8.473654170E-1,-2.489202656E-2,-2.803788781E-1,9.162708884E-4
8.497473440E-1,-2.229592577E-2,-2.851129472E-1,-3.054236295E-4
8.521292190E-1,-1.985253580E-2,-2.899997234E-1,-3.054236295E-4
8.545111460E-1,-1.618745178E-2,-2.924431264E-1,-2.748812549E-3
8.568930210E-1,-1.603474095E-2,-2.985515893E-1,-2.596100792E-3
8.592749480E-1,-1.603474095E-2,-2.997733057E-1,-3.817795310E-3
8.616568230E-1,-1.236965694E-2,-3.022166789E-1,-7.482878864E-3
8.640387500E-1,-1.114796288E-2,-3.057290614E-1,-8.704573847E-3
8.664206250E-1,-9.926267900E-3,-3.106158376E-1,-8.704573847E-3
8.688025520E-1,-7.330167107E-3,-3.130592108E-1,-9.926267900E-3
8.711844270E-1,-9.926267900E-3,-3.167243004E-1,-1.236965694E-2
8.735663550E-1,-1.099525020E-2,-3.240544796E-1,-1.481304597E-2
8.759482300E-1,-8.551862091E-3,-3.287885487E-1,-1.359135192E-2
8.783301570E-1,-9.773556143E-3,-3.361186981E-1,-1.481304597E-2
8.807120320E-1,-8.551862091E-3,-3.458922505E-1,-1.603474095E-2
8.830939590E-1,-8.399149403E-3,-3.542914093E-1,-1.603474095E-2
8.854758340E-1,-7.177455351E-3,-3.640649617E-1,-1.710372418E-2
8.878577610E-1,-5.955760833E-3,-3.700207174E-1,-1.710372418E-2
8.902396880E-1,-3.359660041E-3,-3.797942698E-1,-1.710372418E-2
8.926215630E-1,4.581354442E-4,-3.906368315E-1,-1.588202827E-2
8.950034900E-1,5.497625098E-3,-3.979669809E-1,-1.710372418E-2
8.973853650E-1,1.038440317E-2,-4.051444530E-1,-1.572931744E-2
8.997672920E-1,1.664558798E-2,-4.112529159E-1,-1.328592747E-2
9.021491670E-1,2.168507688E-2,-4.147652984E-1,-1.328592747E-2
9.045310940E-1,2.916795574E-2,-4.196520746E-1,-1.206423342E-2
