"Time (s)","Pressure (hPa)"
2.649306366E1,9.943102417E2
2.653306840E1,9.943178711E2
2.657306376E1,9.943079224E2
2.661306975E1,9.943072510E2
2.665306402E1,9.942896118E2
2.669306465E1,9.942811279E2
2.673306913E1,9.942890015E2
2.677306319E1,9.942732544E2
2.681306855E1,9.942633057E2
2.685306355E1,9.942633057E2
2.689306345E1,9.942686157E2
2.693307970E1,9.943015137E2
2.697306798E1,9.942686157E2
2.701308095E1,9.942449951E2
2.705306038E1,9.942449951E2
2.709306522E1,9.942496948E2
2.713307918E1,9.942626343E2
2.717307710E1,9.942679443E2
2.721307423E1,9.942494507E2
2.725306408E1,9.942573242E2
2.729307121E1,9.942633057E2
2.733307585E1,9.942862549E2
2.737307501E1,9.942862549E2
2.741306991E1,9.942836914E2
2.745306637E1,9.942868652E2
2.749306887E1,9.943408203E2
2.753308762E1,9.943206787E2
2.757306928E1,9.943591309E2
2.761307803E1,9.943693237E2
2.765306585E1,9.943697510E2
2.769308527E1,9.943546753E2
2.773306736E1,9.943740234E2
2.777309418E1,9.943623047E2
2.781307105E1,9.943693237E2
2.785306168E1,9.943519287E2
2.789307251E1,9.943493652E2
2.793306736E1,9.943618774E2
2.797306954E1,9.943463745E2
2.801307835E1,9.943489380E2
2.805306496E1,9.943436279E2
2.809307382E1,9.943200073E2
2.813307059E1,9.943408203E2
2.817308074E1,9.943176880E2
2.821306480E1,9.943072510E2
2.825306116E1,9.945388794E2
2.829306595E1,9.950903320E2
2.833306699E1,9.952446289E2
2.837306564E1,9.950085449E2
