"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.057124510E-1,2.702999115E-2,1.725643501E-2,2.244863659E-2
5.080942740E-1,2.580829710E-2,2.092151903E-2,2.244863659E-2
5.104761490E-1,2.199050039E-2,2.214321308E-2,2.244863659E-2
5.128580240E-1,1.954711229E-2,1.969982497E-2,2.244863659E-2
5.152398990E-1,1.832541823E-2,2.336490713E-2,1.985253580E-2
5.176217220E-1,1.572931744E-2,2.687728032E-2,1.863084175E-2
5.200035970E-1,1.450762246E-2,3.054236248E-2,1.618745178E-2
5.223854720E-1,9.468132630E-3,3.176405653E-2,1.496575773E-2
5.247672950E-1,9.468132630E-3,3.298575059E-2,1.618745178E-2
5.271491700E-1,7.024743594E-3,3.054236248E-2,1.252236869E-2
5.295310450E-1,3.359660041E-3,2.809897438E-2,1.252236869E-2
5.319129200E-1,3.359660041E-3,2.916795574E-2,1.374406368E-2
5.342947430E-1,2.137965523E-3,3.038965166E-2,1.374406368E-2
5.366766180E-1,9.162708884E-4,2.916795574E-2,1.496575773E-2
5.390584930E-1,-3.054236295E-4,2.565558441E-2,1.496575773E-2
5.414403160E-1,-1.679830020E-3,2.199050039E-2,1.252236869E-2
5.438221910E-1,-2.901524538E-3,2.199050039E-2,1.374406368E-2
5.462040660E-1,-2.748812549E-3,1.710372418E-2,1.252236869E-2
5.485859410E-1,-2.748812549E-3,1.221694518E-2,1.252236869E-2
5.509677640E-1,-6.566607859E-3,7.330167107E-3,1.130067464E-2
5.533496390E-1,-7.788302377E-3,3.665083554E-3,1.130067464E-2
5.557315140E-1,-6.413896102E-3,-4.734066315E-3,1.007897966E-2
5.581133370E-1,-8.857285604E-3,-1.084253844E-2,1.130067464E-2
5.604952120E-1,-1.007897966E-2,-1.450762246E-2,1.130067464E-2
5.628770870E-1,-8.857285604E-3,-2.061609551E-2,6.413896102E-3
5.652589620E-1,-8.857285604E-3,-2.428117767E-2,7.635590620E-3
5.676407850E-1,-1.130067464E-2,-3.145863488E-2,2.748812549E-3
5.700226600E-1,-1.496575773E-2,-3.405473381E-2,2.748812549E-3
5.724045350E-1,-1.618745178E-2,-3.634541109E-2,3.970507067E-3
5.747863580E-1,-1.740914769E-2,-4.001049697E-2,1.527118147E-3
5.771682330E-1,-1.985253580E-2,-4.489727318E-2,2.748812549E-3
5.795501080E-1,-2.107422985E-2,-4.734066129E-2,2.901524538E-3
5.819319830E-1,-2.489202656E-2,-5.100574717E-2,3.054236295E-4
5.843138050E-1,-2.733541466E-2,-5.344913527E-2,3.054236295E-4
5.866956800E-1,-2.855710872E-2,-5.589252338E-2,-9.162708884E-4
5.890775550E-1,-3.222219273E-2,-5.955760926E-2,-2.137965523E-3
5.914593780E-1,-3.222219273E-2,-5.833591148E-2,-3.359660041E-3
5.938412530E-1,-3.344388679E-2,-5.833591148E-2,-4.581354558E-3
5.962231280E-1,-3.481829539E-2,-5.711421743E-2,-4.581354558E-3
5.986050030E-1,-3.603998944E-2,-5.833591148E-2,-4.581354558E-3
6.009868260E-1,-3.222219273E-2,-5.711421743E-2,-4.581354558E-3
6.033687010E-1,-3.222219273E-2,-5.467082933E-2,-4.581354558E-3
6.057505760E-1,-3.100049868E-2,-5.222744122E-2,-3.359660041E-3
6.081323990E-1,-3.100049868E-2,-5.222744122E-2,-4.581354558E-3
6.105142740E-1,-3.222219273E-2,-5.344913527E-2,-3.359660041E-3
6.128961490E-1,-3.100049868E-2,-5.344913527E-2,-3.359660041E-3
6.152779720E-1,-2.855710872E-2,-5.467082933E-2,-7.024743594E-3
6.176598470E-1,-2.733541466E-2,-5.589252338E-2,-7.024743594E-3
6.200417220E-1,-2.733541466E-2,-5.955760926E-2,-7.024743594E-3
6.224235970E-1,-2.855710872E-2,-6.444438547E-2,-7.024743594E-3
6.248054200E-1,-2.733541466E-2,-6.566607952E-2,-8.246437646E-3
6.271872950E-1,-2.855710872E-2,-7.177454978E-2,-9.315420873E-3
6.295691700E-1,-2.718270384E-2,-7.895200700E-2,-8.093725890E-3
6.319509930E-1,-2.596100792E-2,-8.261708915E-2,-8.093725890E-3
6.343328680E-1,-2.718270384E-2,-8.872556686E-2,-6.872031838E-3
6.367147430E-1,-2.718270384E-2,-9.590301663E-2,-6.872031838E-3
6.390966180E-1,-2.336490713E-2,-9.956810623E-2,-5.650337320E-3
6.414784410E-1,-2.092151903E-2,-1.056765765E-1,-4.428642802E-3
6.438603160E-1,-1.954711229E-2,-1.079672500E-1,-1.985253533E-3
6.462421910E-1,-1.954711229E-2,-1.140757278E-1,3.054236295E-3
6.486240660E-1,-1.954711229E-2,-1.212531775E-1,6.719320081E-3
6.510058890E-1,-1.939439960E-2,-1.273616552E-1,1.160609815E-2
6.533877640E-1,-1.817270555E-2,-1.345391124E-1,1.771457121E-2
6.557696390E-1,-1.801999472E-2,-1.382041872E-1,2.015795931E-2
6.581514620E-1,-1.801999472E-2,-1.430909634E-1,1.908897609E-2
6.605333370E-1,-1.679829881E-2,-1.479777545E-1,2.031067200E-2
6.629152120E-1,-1.175880991E-2,-1.514901221E-1,1.786728203E-2
6.652970870E-1,-5.650337320E-3,-1.551551968E-1,1.542389300E-2
6.676789100E-1,-6.108472589E-4,-1.588202864E-1,1.298050396E-2
6.700607850E-1,5.497625098E-3,-1.563768983E-1,1.175880991E-2
6.724426600E-1,1.175880991E-2,-1.550024897E-1,1.298050396E-2
6.748244830E-1,1.786728203E-2,-1.574458778E-1,1.175880991E-2
6.772063580E-1,2.412846684E-2,-1.562241912E-1,1.420219894E-2
6.795882330E-1,3.038965166E-2,-1.537808031E-1,1.191152167E-2
6.819700550E-1,3.283303976E-2,-1.550024897E-1,1.191152167E-2
6.843519300E-1,3.771981969E-2,-1.501157135E-1,1.068982668E-2
6.867338050E-1,4.138490185E-2,-1.476723254E-1,7.024743594E-3
6.891156800E-1,4.260659590E-2,-1.440072358E-1,1.985253533E-3
6.914975030E-1,4.627167806E-2,-1.356080920E-1,3.206948051E-3
6.938793780E-1,4.993676394E-2,-1.294996142E-1,4.428642802E-3
6.962612530E-1,5.115845799E-2,-1.246128380E-1,5.650337320E-3
6.986431280E-1,5.238015205E-2,-1.185043678E-1,9.315420873E-3
7.010249510E-1,5.115845799E-2,-1.197260618E-1,1.175880991E-2
7.034068260E-1,4.993676394E-2,-1.209477559E-1,1.298050396E-2
7.057887010E-1,5.008947477E-2,-1.209477559E-1,1.786728203E-2
7.081705240E-1,4.886778072E-2,-1.220167428E-1,2.168507688E-2
