"Time (s)","Pressure (hPa)"
1.656296182E1,1.008161865E3
1.660296568E1,1.008130188E3
1.664296234E1,1.008068970E3
1.668296276E1,1.008066833E3
1.672296390E1,1.008089600E3
1.676296172E1,1.008094910E3
1.680296510E1,1.008083252E3
1.684295896E1,1.008059021E3
1.688296640E1,1.008035645E3
1.692296224E1,1.008070923E3
1.696296729E1,1.008063232E3
1.700296562E1,1.008085327E3
1.704296192E1,1.008077515E3
1.708296573E1,1.008094299E3
1.712296281E1,1.008104492E3
1.716295885E1,1.008109375E3
1.720296010E1,1.008100037E3
1.724296104E1,1.008112366E3
1.728296468E1,1.008128723E3
1.732296234E1,1.008126587E3
1.736296693E1,1.008139771E3
1.740296073E1,1.008163574E3
1.744296260E1,1.008144836E3
1.748296411E1,1.008124878E3
1.752296000E1,1.008114441E3
1.756296203E1,1.008120178E3
1.760296953E1,1.008143555E3
1.764296812E1,1.008161621E3
1.768296208E1,1.008162292E3
1.772296286E1,1.008172668E3
1.776296146E1,1.008181213E3
1.780296458E1,1.008193909E3
1.784296276E1,1.008221375E3
1.788296229E1,1.008239868E3
1.792296198E1,1.008292969E3
1.796295859E1,1.008262146E3
1.800296000E1,1.008320190E3
1.804296521E1,1.008296814E3
1.808296078E1,1.008305481E3
1.812295864E1,1.008328674E3
1.816296078E1,1.008336548E3
1.820295937E1,1.008310791E3
1.824296192E1,1.008329529E3
1.828296344E1,1.008330566E3
1.832296432E1,1.008353943E3
1.836296094E1,1.008336548E3
1.840296130E1,1.008317383E3
1.844296213E1,1.008346924E3
1.848296239E1,1.008344788E3
1.852295870E1,1.008357971E3
1.856296458E1,1.008348450E3
1.860296687E1,1.008375854E3
1.864296791E1,1.008359680E3
1.868296218E1,1.008347351E3
1.872295916E1,1.008349060E3
1.876296088E1,1.008327576E3
1.880296135E1,1.008332703E3
1.884296422E1,1.008291077E3
1.888297114E1,1.008252808E3
1.892296297E1,1.008254700E3
1.896295942E1,1.008207336E3
1.900296047E1,1.008188599E3
1.904296083E1,1.008193726E3
1.908297739E1,1.008195190E3
1.912295911E1,1.008132080E3
1.916295927E1,1.008155701E3
1.920296333E1,1.008155701E3
1.924296198E1,1.008135742E3
1.928296406E1,1.008155884E3
1.932296755E1,1.008121033E3
1.936296531E1,1.008111084E3
1.940296338E1,1.008146973E3
1.944296442E1,1.008123169E3
1.948296146E1,1.008113586E3
1.952296161E1,1.008123840E3
1.956296344E1,1.008123596E3
1.960296390E1,1.008130371E3
1.964296901E1,1.008127869E3
1.968296411E1,1.008088562E3
1.972296448E1,1.008123840E3
1.976297125E1,1.008149963E3
1.980296005E1,1.008142944E3
1.984296224E1,1.008190552E3
1.988296094E1,1.008203308E3
1.992296411E1,1.008248779E3
1.996296052E1,1.008253662E3
2.000296323E1,1.008185242E3
2.004297031E1,1.008193115E3
2.008296099E1,1.008234924E3
2.012296245E1,1.008217102E3
2.016296260E1,1.008238159E3
2.020296213E1,1.008195435E3
2.024296047E1,1.008195435E3
2.028296411E1,1.008224121E3
2.032296458E1,1.008247498E3
2.036296974E1,1.008202209E3
2.040296823E1,1.008216675E3
2.044296094E1,1.008207520E3
2.048295911E1,1.008153564E3
2.052296364E1,1.008148682E3
2.056296005E1,1.008133789E3
2.060296354E1,1.008172668E3
2.064296880E1,1.008230286E3
2.068296359E1,1.008238159E3
2.072296552E1,1.008234741E3
2.076296901E1,1.008275513E3
2.080295979E1,1.008278503E3
2.084296041E1,1.008315063E3
2.088296635E1,1.008300598E3
2.092296390E1,1.008280640E3
2.096296307E1,1.008279358E3
2.100296338E1,1.008253662E3
2.104296427E1,1.008289368E3
2.108296583E1,1.008283203E3
2.112296432E1,1.008309753E3
2.116296406E1,1.008335266E3
2.120296120E1,1.008196472E3
2.124295838E1,1.008164612E3
2.128296177E1,1.008165222E3
2.132296578E1,1.008170959E3
2.136296333E1,1.008203308E3
2.140296031E1,1.008216064E3
2.144295896E1,1.008223877E3
2.148296172E1,1.008196472E3
2.152295932E1,1.008233704E3
