"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.775058973E0,9.869794846E0,-7.896314561E-2,3.495913982E0
5.777440900E0,9.874580383E0,-8.853443712E-2,3.510270834E0
5.779822879E0,9.884152412E0,-8.853443712E-2,3.500699520E0
5.782204858E0,9.893723488E0,-9.810572863E-2,3.495913982E0
5.784586837E0,9.908080101E0,-1.028913707E-1,3.500699520E0
5.786968816E0,9.922437668E0,-1.070788130E-1,3.500699520E0
5.789350743E0,9.922437668E0,-1.214357466E-1,3.500699520E0
5.791732723E0,9.912865639E0,-1.172483116E-1,3.481556892E0
5.794114702E0,9.922437668E0,-1.310070455E-1,3.515056372E0
5.796496681E0,9.936794281E0,-1.262213886E-1,3.491128206E0
5.798878608E0,9.946365356E0,-1.262213886E-1,3.486342669E0
5.801260587E0,9.955936432E0,-1.262213886E-1,3.491128206E0
5.803642566E0,9.960722923E0,-1.405783296E-1,3.495913982E0
5.806024546E0,9.965508461E0,-1.357926875E-1,3.476771355E0
5.808406525E0,9.970293999E0,-1.310070455E-1,3.457628727E0
5.810788452E0,9.975079536E0,-1.453639716E-1,3.452843189E0
5.813170431E0,9.984650612E0,-1.405783296E-1,3.452843189E0
5.815552410E0,9.994221687E0,-1.310070455E-1,3.414557934E0
5.817934389E0,9.989436150E0,-1.357926875E-1,3.409772158E0
5.820316316E0,9.994221687E0,-1.501496136E-1,3.395415306E0
5.822698296E0,9.989436150E0,-1.262213886E-1,3.404986620E0
5.825080275E0,9.989436150E0,-1.214357466E-1,3.414557934E0
5.827462254E0,1.000379372E1,-1.214357466E-1,3.400201082E0
5.829844181E0,9.999007225E0,-1.166501045E-1,3.400201082E0
5.832226160E0,9.989436150E0,-1.214357466E-1,3.409772158E0
5.834608139E0,9.994221687E0,-1.214357466E-1,3.395415306E0
5.836990118E0,9.999007225E0,-1.262213886E-1,3.414557934E0
5.839372098E0,9.998409271E0,-1.022931710E-1,3.418745279E0
5.841754025E0,9.979865074E0,-1.166501045E-1,3.424129248E0
5.844136004E0,9.994221687E0,-1.214357466E-1,3.419343472E0
5.846517983E0,9.989436150E0,-1.262213886E-1,3.433700562E0
5.848899962E0,9.994221687E0,-1.160518974E-1,3.448057413E0
5.851281889E0,9.984650612E0,-1.112662554E-1,3.467200041E0
5.853663868E0,9.999007225E0,-1.256231815E-1,3.462414265E0
5.856045848E0,9.994221687E0,-1.351944804E-1,3.457628727E0
5.858427827E0,9.984650612E0,-1.304088384E-1,3.457628727E0
5.860809806E0,9.994221687E0,-1.208375469E-1,3.462414265E0
5.863191733E0,9.989436150E0,-1.118644550E-1,3.443271875E0
5.865573712E0,9.984650612E0,-1.262213886E-1,3.419343472E0
5.867955691E0,9.993623734E0,-1.022931710E-1,3.423531055E0
5.870337671E0,9.993623734E0,-9.750752151E-2,3.418745279E0
5.872719598E0,9.989436150E0,-1.118644550E-1,3.400201082E0
5.875101577E0,9.993623734E0,-1.022931710E-1,3.370888948E0
5.877483556E0,9.984052658E0,-9.750752151E-2,3.366103172E0
5.879865535E0,9.984650612E0,-1.214357466E-1,3.333201885E0
5.882247514E0,9.970293999E0,-1.220339537E-1,3.323630571E0
5.884629441E0,9.975079536E0,-1.124626622E-1,3.304488182E0
5.887011421E0,9.979865074E0,-1.220339537E-1,3.294916868E0
5.889393400E0,9.965508461E0,-1.268195957E-1,3.294916868E0
5.891775379E0,9.960722923E0,-1.220339537E-1,3.294916868E0
5.894157306E0,9.960722923E0,-1.363908947E-1,3.285345554E0
5.896539285E0,9.946365356E0,-1.220339537E-1,3.309273720E0
5.898921264E0,9.955936432E0,-1.363908947E-1,3.323630571E0
5.901303243E0,9.946365356E0,-1.316052526E-1,3.337987661E0
5.903685171E0,9.946365356E0,-1.459621787E-1,3.347558975E0
5.906067150E0,9.951150894E0,-1.459621787E-1,3.357130051E0
