"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.169182571E1,3.233988953E1,3.295887756E1,6.387237549E0
1.170178371E1,3.234175491E1,3.278146362E1,6.235046387E0
1.171174171E1,3.248443222E1,3.281395721E1,6.023269653E0
1.172169971E1,3.239926529E1,3.285243988E1,5.955017090E0
1.173165771E1,3.241619110E1,3.290980530E1,6.320495605E0
1.174161471E1,3.241643524E1,3.292019653E1,5.962768555E0
1.175157271E1,3.246325684E1,3.275576019E1,6.221771240E0
1.176153071E1,3.248654938E1,3.292339325E1,6.113876343E0
1.177148871E1,3.234474182E1,3.286115265E1,5.995834351E0
1.178144671E1,3.231536484E1,3.279441833E1,6.229156494E0
1.179140471E1,3.221031952E1,3.283358765E1,6.269531250E0
1.180136271E1,3.235926056E1,3.266822052E1,6.277969360E0
1.181131971E1,3.239756775E1,3.276078033E1,6.753417969E0
1.182127771E1,3.239756775E1,3.276078033E1,6.753417969E0
1.183123571E1,3.245127106E1,3.272045135E1,6.442123413E0
1.184119371E1,3.240278625E1,3.265759277E1,6.497146606E0
1.185115171E1,3.262953186E1,3.289064789E1,6.473770142E0
1.186110971E1,3.268152237E1,3.294245911E1,6.403213501E0
1.187106771E1,3.241114807E1,3.286186981E1,6.324493408E0
1.188102471E1,3.222511292E1,3.294007874E1,6.316207886E0
1.189098329E1,3.212504578E1,3.283737183E1,6.657196045E0
1.190094129E1,3.196249199E1,3.299127960E1,6.667343140E0
1.191089929E1,3.198478127E1,3.309701538E1,6.677291870E0
1.192085729E1,3.210248947E1,3.300222015E1,6.489913940E0
1.193081529E1,3.201078415E1,3.303444672E1,6.307968140E0
1.194077329E1,3.214406586E1,3.311504364E1,6.386383057E0
1.195073029E1,3.217295074E1,3.305431366E1,6.726531982E0
1.196068829E1,3.209580994E1,3.293808746E1,6.119140625E0
1.197064629E1,3.214221191E1,3.301056671E1,6.429000854E0
1.198060429E1,3.227345276E1,3.296613312E1,6.577560425E0
1.199056229E1,3.221567154E1,3.286688232E1,6.304565430E0
1.200052029E1,3.220148468E1,3.297872925E1,6.256988525E0
1.201047829E1,3.200422668E1,3.291725159E1,6.265365601E0
1.202043529E1,3.194957733E1,3.287123871E1,6.622238159E0
1.203039329E1,3.219329071E1,3.301460266E1,6.476287842E0
1.204035129E1,3.201075745E1,3.303057098E1,6.388229370E0
1.205030929E1,3.174521255E1,3.309084320E1,6.447860718E0
1.206026729E1,3.199578285E1,3.287255859E1,6.381530762E0
1.207022529E1,3.208053589E1,3.281741333E1,5.927749634E0
1.208018329E1,3.211952591E1,3.289811707E1,6.203781128E0
1.209014029E1,3.211893082E1,3.290570068E1,6.102767944E0
1.210009829E1,3.218294525E1,3.288946533E1,6.122299194E0
1.211005629E1,3.238266754E1,3.283364868E1,5.664886475E0
1.212001429E1,3.241349792E1,3.319339752E1,5.701263428E0
1.212997229E1,3.251790619E1,3.299844360E1,5.350296021E0
1.213993029E1,3.262689209E1,3.296369934E1,5.488601685E0
1.214988829E1,3.260288620E1,3.317540741E1,5.620437622E0
1.215984529E1,3.262919617E1,3.301055908E1,5.748443604E0
1.216980329E1,3.257201385E1,3.289782715E1,5.806762695E0
1.217976129E1,3.253678131E1,3.291736603E1,6.018905640E0
1.218971929E1,3.251858521E1,3.313162994E1,5.738479614E0
1.219967729E1,3.280368805E1,3.280394745E1,5.601089478E0
1.220963529E1,3.302757645E1,3.265347290E1,5.714065552E0
1.221959329E1,3.287343597E1,3.274357605E1,5.430053711E0
1.222955029E1,3.293218994E1,3.289130402E1,5.361999512E0
1.223950829E1,3.291149139E1,3.264408112E1,5.472213745E0
1.224946629E1,3.302457428E1,3.268915558E1,5.345993042E0
1.225942429E1,3.291099548E1,3.294251251E1,5.236343384E0
1.226938229E1,3.306955719E1,3.297341919E1,5.625198364E0
1.227934029E1,3.307472229E1,3.268388367E1,6.028015137E0
1.228929829E1,3.280509567E1,3.248289490E1,5.832092285E0
1.229925529E1,3.299350739E1,3.255916595E1,6.016738892E0
1.230921329E1,3.260507584E1,3.245720673E1,6.127319336E0
1.231917129E1,3.259397888E1,3.290127563E1,5.786834717E0
1.232912929E1,3.274312210E1,3.265317535E1,5.241989136E0
1.233908729E1,3.268857956E1,3.263569641E1,5.664382935E0
1.234904529E1,3.276192474E1,3.271218109E1,5.735656738E0
1.235900329E1,3.262582779E1,3.284543610E1,6.049880981E0
1.236896029E1,3.273808289E1,3.296689606E1,5.780044556E0
1.237891829E1,3.286324310E1,3.304548645E1,5.467864990E0
1.238887629E1,3.266660309E1,3.307071686E1,5.672470093E0
1.239883429E1,3.254633331E1,3.285594177E1,5.569198608E0
1.240879229E1,3.256971741E1,3.297817993E1,5.647186279E0
1.241875029E1,3.263307953E1,3.290335083E1,5.321624756E0
1.242870829E1,3.260170746E1,3.290953064E1,5.370193481E0
1.243866529E1,3.232565689E1,3.283469391E1,5.512619019E0
1.244862329E1,3.244165802E1,3.292479706E1,5.412872314E0
1.245858129E1,3.260452652E1,3.301789093E1,5.791671753E0
1.246853929E1,3.231985474E1,3.324766541E1,5.991271973E0
1.247849729E1,3.245132446E1,3.318976593E1,6.421508789E0
1.248845529E1,3.211162567E1,3.315897369E1,6.211654663E0
1.249841229E1,3.231573486E1,3.307781982E1,6.287246704E0
1.250837029E1,3.224972534E1,3.293791199E1,5.947372437E0
1.251832829E1,3.242127991E1,3.287635803E1,6.025146484E0
1.252828629E1,3.246743774E1,3.290986633E1,6.182998657E0
1.253824429E1,3.244295120E1,3.287206268E1,6.104202271E0
1.254820229E1,3.230362701E1,3.286676025E1,5.968124390E0
1.255816029E1,3.243412018E1,3.301017761E1,6.073043823E0
1.256811829E1,3.246297455E1,3.274866486E1,6.238159180E0
1.257807529E1,3.261930466E1,3.267599487E1,6.210235596E0
1.258803329E1,3.248377991E1,3.284731293E1,5.734359741E0
1.259799129E1,3.257136536E1,3.263198853E1,5.872695923E0
1.260794929E1,3.247072601E1,3.257558441E1,5.547714233E0
1.261790729E1,3.240693665E1,3.284108734E1,5.966522217E0
1.262786529E1,3.263414001E1,3.273185730E1,5.733886719E0
1.263782329E1,3.251580811E1,3.279573822E1,5.825317383E0
1.264778029E1,3.259580994E1,3.284246063E1,5.345413208E0
1.265773829E1,3.243653107E1,3.301235199E1,5.191009521E0
1.266769629E1,3.244466400E1,3.286921692E1,5.382080078E0
1.267765429E1,3.246728516E1,3.270489502E1,5.355300903E0
1.268761229E1,3.258937836E1,3.285140991E1,5.383697510E0
1.269757029E1,3.242815399E1,3.287807465E1,5.263854980E0
1.270752829E1,3.243256378E1,3.291397095E1,5.493499756E0
1.271748529E1,3.254787445E1,3.295722198E1,5.153289795E0
1.272744329E1,3.286393738E1,3.303524780E1,5.015151978E0
1.273740129E1,3.284278107E1,3.296464539E1,5.554244995E0
1.274735929E1,3.267691422E1,3.288887787E1,5.302124023E0
1.275731729E1,3.285905457E1,3.282629395E1,5.311538696E0
1.276727529E1,3.280752563E1,3.297653198E1,5.429748535E0
1.277723329E1,3.295703888E1,3.277330017E1,5.021377563E0
1.278719029E1,3.270378113E1,3.298463440E1,5.620147705E0
1.279714829E1,3.257833099E1,3.279381561E1,5.603210449E0
1.280710629E1,3.243082428E1,3.268073273E1,5.809173584E0
1.281706429E1,3.237122345E1,3.287776184E1,5.867279053E0
1.282702229E1,3.262706757E1,3.295692444E1,5.905715942E0
1.283698029E1,3.270348358E1,3.285665131E1,5.778549194E0
1.284693829E1,3.273009872E1,3.283740997E1,5.765472412E0
1.285689529E1,3.251964951E1,3.284920502E1,6.270660400E0
1.286685329E1,3.276954651E1,3.292649841E1,6.041351318E0
1.287681129E1,3.253289795E1,3.273759460E1,6.422149658E0
1.288676929E1,3.269639587E1,3.283065033E1,6.120697021E0
1.289672767E1,3.252399445E1,3.299681091E1,5.864166260E0
1.290668567E1,3.257031250E1,3.291930389E1,6.060363770E0
1.291664367E1,3.242748642E1,3.273668671E1,6.159881592E0
1.292660067E1,3.222285461E1,3.292806244E1,6.174591064E0
1.293655867E1,3.214185333E1,3.292688751E1,6.431289673E0
1.294651667E1,3.238017273E1,3.304728699E1,6.014678955E0
1.295647467E1,3.260272598E1,3.301460266E1,5.834930420E0
1.296643267E1,3.254822540E1,3.305892944E1,6.184234619E0
1.297639067E1,3.225910950E1,3.287244415E1,6.133941650E0
1.298634867E1,3.235609436E1,3.284466553E1,6.195693970E0
1.299630567E1,3.231581116E1,3.326155090E1,6.187973022E0
1.300626367E1,3.231637573E1,3.322711945E1,6.160461426E0
1.301622167E1,3.258493805E1,3.308203888E1,6.687057495E0
1.302617967E1,3.258811951E1,3.295402527E1,6.534271240E0
1.303613767E1,3.267306519E1,3.308453369E1,6.314559937E0
1.304609567E1,3.278701401E1,3.290180206E1,6.131317139E0
1.305605367E1,3.257611847E1,3.268943787E1,6.107116699E0
1.306601067E1,3.265008545E1,3.300297546E1,5.874023438E0
1.307596867E1,3.283957672E1,3.293489075E1,5.662017822E0
1.308592667E1,3.292263794E1,3.271210480E1,6.059112549E0
1.309588467E1,3.288710403E1,3.297441101E1,5.959442139E0
1.310584267E1,3.268328857E1,3.279716492E1,5.868179321E0
1.311580067E1,3.257627869E1,3.287520599E1,5.631896973E0
1.312575867E1,3.258832550E1,3.310029602E1,5.759658813E0
1.313571567E1,3.277449036E1,3.298644257E1,5.413208008E0
1.314567367E1,3.289258575E1,3.272842407E1,5.557281494E0
1.315563167E1,3.267376709E1,3.284088135E1,5.574813843E0
1.316558967E1,3.280580139E1,3.272013855E1,5.430374146E0
1.317554767E1,3.280234909E1,3.281694031E1,5.574295044E0
1.318550567E1,3.265602112E1,3.274717712E1,5.411422729E0
1.319546367E1,3.283674622E1,3.286108398E1,5.542755127E0
1.320542067E1,3.287788391E1,3.265316772E1,5.569549561E0
1.321537867E1,3.306629181E1,3.284022522E1,5.643951416E0
1.322533667E1,3.291490173E1,3.253773499E1,5.582443237E0
1.323529467E1,3.265367889E1,3.259229279E1,5.350769043E0
1.324525267E1,3.294912338E1,3.281562042E1,5.440719604E0
1.325521067E1,3.298787689E1,3.264017487E1,5.381393433E0
1.326516867E1,3.297606659E1,3.260214996E1,5.361892700E0
1.327512567E1,3.302812958E1,3.265963745E1,5.297454834E0
1.328508367E1,3.327288818E1,3.276859283E1,5.366775513E0
1.329504167E1,3.295832062E1,3.270073700E1,5.318084717E0
1.330499967E1,3.299110413E1,3.248843384E1,5.741500854E0
1.331495767E1,3.284908295E1,3.278440094E1,6.243957520E0
1.332491567E1,3.267672348E1,3.270846558E1,5.954040527E0
1.333487367E1,3.283821487E1,3.277503967E1,5.795471191E0
1.334483067E1,3.265532303E1,3.260406494E1,5.992416382E0
1.335478867E1,3.246767426E1,3.266242981E1,6.240707397E0
1.336474667E1,3.243518829E1,3.243783569E1,6.353897095E0
1.337470467E1,3.272702789E1,3.258169556E1,6.608139038E0
1.338466267E1,3.265964508E1,3.283540344E1,6.806930542E0
1.339462067E1,3.277123260E1,3.271493530E1,6.964385986E0
1.340457867E1,3.289868164E1,3.264770508E1,6.632568359E0
1.341453567E1,3.288475800E1,3.260475922E1,6.459075928E0
1.342449367E1,3.293244171E1,3.258229828E1,6.778594971E0
1.343445167E1,3.291915131E1,3.279552460E1,6.542907715E0
1.344440967E1,3.267559814E1,3.270110321E1,6.655273438E0
1.345436767E1,3.273063278E1,3.279687500E1,6.564971924E0
1.346432567E1,3.274514008E1,3.255713654E1,6.625366211E0
1.347428367E1,3.274514008E1,3.255713654E1,6.625366211E0
1.348424067E1,3.252447510E1,3.263647461E1,6.708435059E0
1.349419867E1,3.258773041E1,3.255687714E1,6.879226685E0
1.350415667E1,3.266373062E1,3.253691864E1,6.959686279E0
1.351411467E1,3.244349670E1,3.252735901E1,7.068862915E0
1.352407267E1,3.244349670E1,3.252735901E1,7.068862915E0
1.353403067E1,3.257029343E1,3.252727509E1,7.102371216E0
1.354398867E1,3.254415894E1,3.254542542E1,6.836380005E0
1.355394567E1,3.255850220E1,3.253347015E1,6.967025757E0
1.356390367E1,3.240518188E1,3.288024139E1,6.953933716E0
1.357386167E1,3.251752472E1,3.263570404E1,6.482925415E0
1.358381967E1,3.258944321E1,3.251244354E1,6.650421143E0
1.359377767E1,3.270381927E1,3.262256622E1,6.220169067E0
1.360373567E1,3.274568558E1,3.266403198E1,6.024444580E0
1.361369367E1,3.278134155E1,3.269814301E1,5.868835449E0
1.362365067E1,3.283020782E1,3.268131256E1,5.698165894E0
1.363360867E1,3.257498169E1,3.263451385E1,5.910919189E0
1.364356667E1,3.263671112E1,3.246847534E1,6.081054688E0
1.365352467E1,3.264098358E1,3.256047821E1,5.854476929E0
1.366348267E1,3.264469910E1,3.260910034E1,6.018798828E0
1.367344067E1,3.246045685E1,3.265741730E1,5.949722290E0
1.368339867E1,3.252515793E1,3.257199097E1,5.858489990E0
1.369335567E1,3.260349274E1,3.243916321E1,5.841674805E0
1.370331367E1,3.283388519E1,3.254581451E1,6.182281494E0
1.371327167E1,3.257804871E1,3.253230286E1,6.178924561E0
1.372322967E1,3.254562378E1,3.271744537E1,6.239547729E0
1.373318767E1,3.281692505E1,3.254066467E1,6.078735352E0
1.374314567E1,3.258071136E1,3.251198578E1,6.058425903E0
1.375310367E1,3.272808075E1,3.269266510E1,5.954025269E0
1.376306067E1,3.266064453E1,3.251798248E1,6.088043213E0
1.377301867E1,3.269651031E1,3.249058533E1,6.306045532E0
1.378297667E1,3.256018448E1,3.250102234E1,6.197448730E0
1.379293467E1,3.280915070E1,3.258428955E1,6.737762451E0
1.380289267E1,3.268472290E1,3.245635223E1,6.629974365E0
1.381285067E1,3.292469788E1,3.248008728E1,6.933898926E0
1.382280867E1,3.293758774E1,3.259313202E1,6.747177124E0
1.383276567E1,3.292813492E1,3.262551117E1,6.642913818E0
1.384272367E1,3.292496490E1,3.282557678E1,6.953781128E0
1.385268167E1,3.268035126E1,3.243220520E1,6.788269043E0
1.386263967E1,3.273340607E1,3.258544159E1,6.742874146E0
1.387259767E1,3.275060272E1,3.255248260E1,6.927764893E0
1.388255567E1,3.262980652E1,3.280639648E1,6.803253174E0
1.389251371E1,3.260441589E1,3.279167175E1,6.958770752E0
1.390247071E1,3.251704025E1,3.267665863E1,6.805526733E0
1.391242871E1,3.269062805E1,3.261685181E1,7.186096191E0
1.392238671E1,3.267768860E1,3.265868378E1,7.528381348E0
1.393234471E1,3.283118439E1,3.259057617E1,7.018203735E0
1.394230271E1,3.260134125E1,3.253324890E1,7.400970459E0
1.395226071E1,3.234875870E1,3.259043884E1,7.274841309E0
1.396221871E1,3.261365128E1,3.250516510E1,7.662551880E0
1.397217571E1,3.259301376E1,3.260802460E1,7.612060547E0
1.398213371E1,3.249557495E1,3.279917908E1,7.582092285E0
1.399209171E1,3.235084915E1,3.260743713E1,7.772003174E0
1.400204971E1,3.253100204E1,3.250048065E1,7.994003296E0
1.401200771E1,3.261126709E1,3.252119446E1,7.994354248E0
1.402196571E1,3.261841583E1,3.233979034E1,7.567977905E0
1.403192371E1,3.293358612E1,3.232830048E1,7.675262451E0
1.404188071E1,3.267177963E1,3.213558197E1,7.490066528E0
1.405183871E1,3.277533722E1,3.213295746E1,7.517059326E0
1.406179671E1,3.271073151E1,3.228513336E1,7.425186157E0
1.407175471E1,3.280181885E1,3.255588531E1,7.285446167E0
1.408171271E1,3.306619263E1,3.243601990E1,6.916381836E0
1.409167071E1,3.298316193E1,3.229059601E1,6.908538818E0
1.410162871E1,3.296093750E1,3.209240723E1,6.833084106E0
1.411158571E1,3.295550919E1,3.216898346E1,6.398788452E0
1.412154371E1,3.294798279E1,3.214266205E1,6.287231445E0
1.413150171E1,3.300026703E1,3.205836487E1,6.101303101E0
1.414145971E1,3.307305908E1,3.205145264E1,5.888641357E0
1.415141771E1,3.309899139E1,3.230503082E1,6.142639160E0
1.416137571E1,3.298296738E1,3.222765350E1,6.010650635E0
1.417133371E1,3.295669174E1,3.221965027E1,6.448059082E0
1.418129071E1,3.315432739E1,3.214837646E1,6.339630127E0
1.419124871E1,3.303417206E1,3.205743408E1,6.078109741E0
1.420120671E1,3.295784760E1,3.208247375E1,5.833694458E0
1.421116471E1,3.302105713E1,3.214975739E1,6.033355713E0
1.422112271E1,3.322705841E1,3.219669342E1,6.054199219E0
1.423108071E1,3.297859192E1,3.209815216E1,6.085983276E0
1.424103871E1,3.297682953E1,3.222380829E1,6.246688843E0
1.425099571E1,3.306422424E1,3.234859467E1,6.854080200E0
1.426095371E1,3.289767456E1,3.209517670E1,6.587417603E0
1.427091171E1,3.292521286E1,3.217607880E1,6.483612061E0
1.428086971E1,3.302940369E1,3.259062195E1,6.182357788E0
1.429082771E1,3.289163971E1,3.231132507E1,6.793304443E0
1.430078571E1,3.275626373E1,3.221038818E1,6.765396118E0
1.431074371E1,3.286751175E1,3.243116760E1,6.926712036E0
1.432070071E1,3.296684265E1,3.260684204E1,6.404464722E0
1.433065871E1,3.274897766E1,3.258594513E1,6.466537476E0
1.434061671E1,3.266422272E1,3.226502228E1,6.556152344E0
1.435057471E1,3.250885773E1,3.260620880E1,6.745819092E0
1.436053271E1,3.262113953E1,3.255171204E1,6.647766113E0
1.437049071E1,3.249326706E1,3.267998505E1,7.037750244E0
1.438044871E1,3.249076843E1,3.264891052E1,7.340179443E0
1.439040571E1,3.266484070E1,3.281577301E1,7.298141479E0
1.440036371E1,3.243304825E1,3.280474091E1,7.077438354E0
1.441032171E1,3.226965332E1,3.269954681E1,6.894775391E0
1.442027971E1,3.228770447E1,3.264642334E1,7.329772949E0
1.443023771E1,3.251268005E1,3.277839661E1,7.223052979E0
1.444019571E1,3.247107697E1,3.263059235E1,7.323883057E0
1.445015371E1,3.240290070E1,3.266884613E1,7.597732544E0
1.446011071E1,3.242692947E1,3.276956177E1,7.931045532E0
1.447006871E1,3.241413879E1,3.278767395E1,8.047180176E0
1.448002671E1,3.235324860E1,3.264518738E1,8.286865234E0
1.448998471E1,3.241273117E1,3.245952606E1,8.419052124E0
1.449994271E1,3.234361267E1,3.263377380E1,8.532562256E0
1.450990071E1,3.224600983E1,3.264844513E1,8.953445435E0
1.451985871E1,3.230709839E1,3.227583313E1,8.884140015E0
1.452981571E1,3.225738525E1,3.244604492E1,8.879394531E0
1.453977371E1,3.210773468E1,3.249775696E1,8.549835205E0
1.454973171E1,3.213014984E1,3.237210083E1,8.475540161E0
1.455968971E1,3.228220367E1,3.248659515E1,8.224609375E0
1.456964771E1,3.217101288E1,3.241555786E1,7.952346802E0
1.457960571E1,3.247492981E1,3.259559631E1,7.800735474E0
1.458956371E1,3.233740616E1,3.253611755E1,7.516647339E0
1.459952071E1,3.251526642E1,3.260995483E1,6.971725464E0
1.460947871E1,3.260188675E1,3.246468353E1,6.705917358E0
1.461943671E1,3.243735504E1,3.239688110E1,6.777114868E0
1.462939471E1,3.246519470E1,3.237833405E1,6.357498169E0
1.463935271E1,3.273369217E1,3.250674438E1,6.080490112E0
1.464931071E1,3.293599319E1,3.249722290E1,6.199432373E0
1.465926871E1,3.265287018E1,3.258003235E1,6.196533203E0
1.466922571E1,3.239926147E1,3.261308289E1,6.408233643E0
1.467918371E1,3.271094513E1,3.251782990E1,6.692840576E0
1.468914171E1,3.246665955E1,3.252842712E1,6.443588257E0
1.469909971E1,3.258924103E1,3.288523865E1,6.420867920E0
1.470905771E1,3.242875671E1,3.279084015E1,6.452758789E0
1.471901571E1,3.248820496E1,3.268583679E1,6.182647705E0
1.472897371E1,3.232734299E1,3.256848907E1,6.127136230E0
1.473893071E1,3.261643219E1,3.229582214E1,6.381149292E0
1.474888871E1,3.272025681E1,3.241550446E1,6.780593872E0
1.475884671E1,3.258425522E1,3.249642181E1,6.654647827E0
1.476880471E1,3.257638550E1,3.237635040E1,6.704895020E0
1.477876271E1,3.267279053E1,3.242189026E1,6.750015259E0
1.478872071E1,3.273310089E1,3.227246094E1,6.717346191E0
1.479867871E1,3.249338531E1,3.241683960E1,6.614501953E0
1.480863571E1,3.246644592E1,3.245632172E1,6.237060547E0
1.481859371E1,3.248163605E1,3.234812927E1,6.420471191E0
1.482855171E1,3.249068832E1,3.232363129E1,6.665878296E0
1.483850971E1,3.244405365E1,3.225002289E1,6.909561157E0
1.484846771E1,3.273527527E1,3.233498383E1,7.154937744E0
1.485842571E1,3.253643799E1,3.238036346E1,6.857513428E0
1.486838371E1,3.225112152E1,3.251454926E1,6.528305054E0
1.487834071E1,3.250924683E1,3.261719513E1,6.786392212E0
1.488829871E1,3.244902039E1,3.250145721E1,6.616912842E0
1.489825629E1,3.253099823E1,3.253688812E1,6.907577515E0
1.490821429E1,3.224008942E1,3.262020111E1,7.047302246E0
1.491817229E1,3.225179291E1,3.266542053E1,7.096740723E0
1.492813029E1,3.216963959E1,3.257427216E1,7.327407837E0
1.493808829E1,3.210401535E1,3.281693268E1,7.307403564E0
1.494804529E1,3.226103973E1,3.251897430E1,7.460998535E0
1.495800329E1,3.240995026E1,3.233718109E1,7.280471802E0
1.496796129E1,3.241466904E1,3.256118011E1,7.126907349E0
1.497791929E1,3.239708328E1,3.255599213E1,7.198104858E0
1.498787729E1,3.252856064E1,3.267053986E1,7.256698608E0
1.499783529E1,3.236308289E1,3.283391571E1,7.120132446E0
1.500779329E1,3.270990372E1,3.253139496E1,6.705703735E0
1.501775029E1,3.254759979E1,3.266716003E1,6.428115845E0
1.502770829E1,3.253244019E1,3.266601562E1,6.284225464E0
1.503766629E1,3.274356461E1,3.265028381E1,6.679794312E0
1.504762429E1,3.278464508E1,3.257479858E1,6.686981201E0
1.505758229E1,3.297575378E1,3.273572540E1,6.567092896E0
1.506754029E1,3.308367920E1,3.263599396E1,6.576934814E0
1.507749829E1,3.291706467E1,3.235594940E1,6.613815308E0
1.508745529E1,3.290411758E1,3.231816101E1,6.418289185E0
1.509741329E1,3.276548004E1,3.219394684E1,6.561401367E0
1.510737129E1,3.290041351E1,3.251371765E1,6.195724487E0
1.511732929E1,3.286804962E1,3.242903137E1,5.954208374E0
1.512728729E1,3.293538284E1,3.243744659E1,5.948822021E0
1.513724529E1,3.295645523E1,3.232016754E1,5.974304199E0
1.514720329E1,3.302248001E1,3.220594025E1,5.807891846E0
1.515716029E1,3.302248001E1,3.220594025E1,5.807891846E0
1.516711829E1,3.295732117E1,3.223622131E1,5.549407959E0
1.517707629E1,3.267225647E1,3.222999573E1,5.681686401E0
1.518703429E1,3.283629990E1,3.224126434E1,5.788497925E0
1.519699229E1,3.283629990E1,3.224126434E1,5.788497925E0
1.520695029E1,3.257479095E1,3.214065552E1,5.738449097E0
1.521690829E1,3.254815674E1,3.218144989E1,5.632843018E0
1.522686529E1,3.251656342E1,3.221475220E1,5.858688354E0
1.523682329E1,3.254562378E1,3.234956360E1,5.755462646E0
1.524678129E1,3.254562378E1,3.234956360E1,5.755462646E0
1.525673929E1,3.255634308E1,3.226127625E1,5.742263794E0
1.526669729E1,3.247626495E1,3.238768005E1,5.843551636E0
1.527665529E1,3.276614380E1,3.249403381E1,5.778640747E0
1.528661329E1,3.251102448E1,3.252813721E1,5.629302979E0
1.529657029E1,3.218025970E1,3.274963379E1,5.682891846E0
1.530652829E1,3.226284027E1,3.264036560E1,5.691574097E0
1.531648629E1,3.241127777E1,3.266238403E1,6.253372192E0
1.532644429E1,3.245166779E1,3.260048676E1,6.275558472E0
1.533640229E1,3.230487061E1,3.265152740E1,6.146636963E0
1.534636029E1,3.229874420E1,3.295256042E1,6.372161865E0
1.535631829E1,3.213533401E1,3.288910675E1,5.949356079E0
1.536627529E1,3.233652115E1,3.278945160E1,6.317031860E0
1.537623329E1,3.210042572E1,3.287065887E1,6.288635254E0
1.538619129E1,3.234492493E1,3.299438477E1,6.277481079E0
1.539614929E1,3.231277466E1,3.293624878E1,6.103408813E0
1.540610729E1,3.236658859E1,3.266618347E1,6.286453247E0
1.541606529E1,3.240592957E1,3.263284302E1,6.143081665E0
1.542602329E1,3.241762924E1,3.285001373E1,6.712295532E0
1.543598029E1,3.225083160E1,3.262674713E1,6.687438965E0
1.544593829E1,3.250130463E1,3.268643188E1,6.802856445E0
1.545589629E1,3.243161774E1,3.262843323E1,7.013671875E0
1.546585429E1,3.219789886E1,3.255243683E1,6.827590942E0
1.547581229E1,3.212353134E1,3.269094086E1,6.722152710E0
1.548577029E1,3.233073807E1,3.258351135E1,6.636764526E0
1.549572829E1,3.222625732E1,3.287281036E1,6.634597778E0
1.550568529E1,3.219306946E1,3.292677307E1,6.839736938E0
1.551564329E1,3.237153244E1,3.286994171E1,6.502700806E0
1.552560129E1,3.246976471E1,3.256504059E1,6.032226562E0
1.553555929E1,3.249941254E1,3.251105499E1,5.853088379E0
1.554551729E1,3.259861755E1,3.269561768E1,5.673416138E0
1.555547529E1,3.282625580E1,3.263323212E1,5.737197876E0
1.556543329E1,3.251332092E1,3.261758423E1,5.356658936E0
1.557539029E1,3.253120804E1,3.293344879E1,5.363464355E0
1.558534829E1,3.258442688E1,3.275898743E1,5.198822021E0
1.559530629E1,3.254357910E1,3.269677734E1,5.442398071E0
1.560526429E1,3.260797119E1,3.282601166E1,5.484268188E0
1.561522229E1,3.221729279E1,3.277861023E1,5.795028687E0
1.562518029E1,3.242290878E1,3.267324066E1,5.806427002E0
1.563513829E1,3.237732315E1,3.274704742E1,5.787216187E0
1.564509529E1,3.258276749E1,3.283473206E1,5.676773071E0
1.565505329E1,3.264881516E1,3.267542267E1,5.890670776E0
1.566501129E1,3.268119049E1,3.277509308E1,5.848373413E0
1.567496929E1,3.245250320E1,3.264366913E1,6.128677368E0
1.568492729E1,3.250946808E1,3.262655640E1,6.095321655E0
1.569488529E1,3.240564728E1,3.274701691E1,5.742172241E0
1.570484329E1,3.247463989E1,3.277754211E1,5.924453735E0
1.571480029E1,3.258847046E1,3.285845947E1,5.882827759E0
1.572475829E1,3.252233887E1,3.286330414E1,5.806427002E0
1.573471629E1,3.246421051E1,3.300080872E1,5.748916626E0
1.574467429E1,3.279821777E1,3.297315979E1,5.877410889E0
1.575463229E1,3.285292816E1,3.296624756E1,5.691604614E0
1.576459029E1,3.247076416E1,3.287902069E1,5.977462769E0
1.577454829E1,3.225016022E1,3.270028687E1,5.813201904E0
1.578450529E1,3.212077332E1,3.295308685E1,6.522415161E0
1.579446329E1,3.240550232E1,3.272088623E1,6.730575562E0
1.580442129E1,3.256467438E1,3.259591675E1,6.691665649E0
1.581437929E1,3.251662445E1,3.249554443E1,6.712890625E0
1.582433729E1,3.238851929E1,3.279564667E1,6.752609253E0
1.583429529E1,3.242699432E1,3.275014496E1,6.635314941E0
1.584425329E1,3.277302551E1,3.258010101E1,6.623977661E0
1.585421029E1,3.247678375E1,3.272193909E1,6.656402588E0
1.586416829E1,3.247753143E1,3.277548218E1,6.857345581E0
1.587412629E1,3.250082779E1,3.275562286E1,6.774627686E0
1.588408429E1,3.253971863E1,3.275272369E1,6.405944824E0
1.589404271E1,3.250171661E1,3.287866974E1,6.375381470E0
1.590400071E1,3.257362366E1,3.298432922E1,6.609497070E0
1.591395871E1,3.249633789E1,3.286578369E1,6.390304565E0
1.592391571E1,3.225993729E1,3.266593170E1,6.573699951E0
1.593387371E1,3.250956726E1,3.277943420E1,6.478164673E0
1.594383171E1,3.244779205E1,3.270091248E1,6.595565796E0
1.595378971E1,3.237041092E1,3.264174652E1,6.721084595E0
1.596374771E1,3.225275421E1,3.258150482E1,6.584442139E0
1.597370571E1,3.218346405E1,3.257347870E1,6.462417603E0
1.598366371E1,3.233716583E1,3.256819153E1,6.698089600E0
1.599362071E1,3.244558716E1,3.255019379E1,6.610702515E0
1.600357871E1,3.242470169E1,3.285190582E1,6.511810303E0
1.601353671E1,3.258623123E1,3.271965027E1,6.436096191E0
1.602349471E1,3.281543732E1,3.274954987E1,7.033401489E0
