"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.314785417E0,-2.095193024E0,-9.429640961E0,-4.079017639E-1
3.324742417E0,-2.201771393E0,-9.459728394E0,-4.302053833E-1
3.334700417E0,-2.149530029E0,-9.543254700E0,-4.050576782E-1
3.344658417E0,-2.005230103E0,-9.625733185E0,-3.180885315E-1
3.354616417E0,-1.986668701E0,-9.644294586E0,-1.953437805E-1
3.364574417E0,-1.967209167E0,-9.574539642E0,-7.813751221E-2
3.374532417E0,-1.914668427E0,-9.488318939E0,5.987548828E-3
3.384489417E0,-1.886077881E0,-9.472152557E0,7.903564453E-2
3.394447417E0,-1.803000641E0,-9.513017578E0,1.368154907E-1
3.404405417E0,-1.649869080E0,-9.581125946E0,1.916015625E-1
3.414363417E0,-1.467099152E0,-9.642049255E0,2.436932373E-1
3.424321417E0,-1.286424866E0,-9.755064240E0,2.939886475E-1
3.434279417E0,-1.182989960E0,-9.777667236E0,3.330574036E-1
3.444237417E0,-1.201102295E0,-9.771979065E0,3.053649902E-1
3.454194417E0,-1.265917511E0,-9.716145172E0,2.092648315E-1
3.464152417E0,-1.371597748E0,-9.683662720E0,8.906478882E-2
3.474110417E0,-1.466949463E0,-9.689799957E0,-7.229965210E-2
3.484068417E0,-1.547631683E0,-9.672436066E0,-2.098635864E-1
3.494026417E0,-1.626817017E0,-9.652377777E0,-3.369493103E-1
3.503984417E0,-1.622326355E0,-9.621242523E0,-4.381388855E-1
3.513941417E0,-1.604812775E0,-9.646090851E0,-4.951702881E-1
3.523899417E0,-1.621877289E0,-9.715396729E0,-5.360353088E-1
3.533857417E0,-1.635648651E0,-9.779912567E0,-5.577401733E-1
3.543815417E0,-1.632954254E0,-9.834548950E0,-5.914201355E-1
3.553773417E0,-1.597927094E0,-9.846823425E0,-6.310876465E-1
3.563731417E0,-1.537752228E0,-9.797126770E0,-6.783892822E-1
3.573689417E0,-1.463955688E0,-9.702224121E0,-7.262896729E-1
3.583646417E0,-1.379381561E0,-9.630523224E0,-7.273374939E-1
3.593604417E0,-1.315763855E0,-9.614805908E0,-6.758445740E-1
3.603562417E0,-1.301244049E0,-9.630972290E0,-5.650749207E-1
3.613520417E0,-1.330583038E0,-9.673932953E0,-4.183799744E-1
3.623478417E0,-1.376537476E0,-9.699679413E0,-2.495310974E-1
3.633436417E0,-1.429377594E0,-9.690398712E0,-1.197509766E-1
3.643393417E0,-1.513053589E0,-9.648336182E0,8.532257080E-3
3.653351417E0,-1.577419739E0,-9.618697815E0,9.595046997E-2
3.663309417E0,-1.638043671E0,-9.601483612E0,1.267863464E-1
3.673267417E0,-1.659748535E0,-9.601932678E0,1.043330383E-1
3.683225417E0,-1.668430481E0,-9.611213379E0,1.556762695E-2
3.693183417E0,-1.645977173E0,-9.630672913E0,-1.330732727E-1
3.703140417E0,-1.634451141E0,-9.649533691E0,-2.806663513E-1
3.713098417E0,-1.604962463E0,-9.678273926E0,-4.540058899E-1
3.723056417E0,-1.572480011E0,-9.660460968E0,-6.415658569E-1
3.733014417E0,-1.576970673E0,-9.627828827E0,-8.011340332E-1
3.742972417E0,-1.595382385E0,-9.632319489E0,-9.093589783E-1
3.752930417E0,-1.634600830E0,-9.751920776E0,-9.630972290E-1
3.762888417E0,-1.658850403E0,-9.792486420E0,-9.668394470E-1
3.772845417E0,-1.611997833E0,-9.772877197E0,-9.309141541E-1
3.782803417E0,-1.555265808E0,-9.741592255E0,-8.672964478E-1
3.792761417E0,-1.515448608E0,-9.789342957E0,-7.857160950E-1
3.802719417E0,-1.454974365E0,-9.809101868E0,-7.197033691E-1
3.812677417E0,-1.407523041E0,-9.778415680E0,-6.676116943E-1
3.822635417E0,-1.399589539E0,-9.781559143E0,-6.240522766E-1
3.832592417E0,-1.371448059E0,-9.808952179E0,-6.051914978E-1
3.842550417E0,-1.375190277E0,-9.828411713E0,-5.974076843E-1
3.852508417E0,-1.379830627E0,-9.812095642E0,-5.689668274E-1
3.862466417E0,-1.382824402E0,-9.755812683E0,-5.174739075E-1
3.872424417E0,-1.370100861E0,-9.621841278E0,-3.860472107E-1
3.882382667E0,-1.422641602E0,-9.490264893E0,-2.110610962E-1
3.892340667E0,-1.525926819E0,-9.349707184E0,-1.826202393E-2
3.902297667E0,-1.704655151E0,-9.276509399E0,2.140548706E-1
3.912255667E0,-1.822909241E0,-9.228459320E0,4.171824646E-1
3.922213667E0,-1.874701538E0,-9.228609009E0,5.640270996E-1
3.932171667E0,-1.883533173E0,-9.251661072E0,6.640191650E-1
3.942129667E0,-1.914518738E0,-9.316176910E0,7.083270264E-1
3.952087667E0,-1.937121735E0,-9.327553253E0,7.132667542E-1
3.962044667E0,-1.911075897E0,-9.348809052E0,7.006929016E-1
3.972002667E0,-1.890269165E0,-9.388476563E0,6.563850403E-1
3.981960667E0,-1.904040527E0,-9.476343842E0,5.685177612E-1
