"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.020703810E0,5.599442124E-1,-2.700589895E-1,-7.885160446E-1
5.038599988E0,-5.248924494E-1,-9.630550146E-1,-1.086454391E-1
5.056494581E0,-7.644965649E-1,-4.024702311E-1,-5.614299774E-1
5.074372082E0,-1.802209020E-1,-2.977850437E-1,-5.092144012E-2
5.092280225E0,1.167239994E-1,5.371131897E-1,-2.193374634E-1
5.110173047E0,-1.497154832E0,-8.609908819E-1,-2.663631439E-1
5.128066480E0,-1.406015903E-1,1.514874697E-1,-7.681083679E-1
5.145959607E0,1.003569365E0,-6.237373352E-1,1.928615570E-2
5.163852979E0,-9.998053312E-1,-1.463639736E-1,-7.282609940E-1
5.181746594E0,-1.205798864E0,-6.865581274E-1,-1.066473961E0
5.199639539E0,1.266710877E0,3.611680269E-1,-7.904233932E-1
5.217533094E0,-8.302888870E-1,-6.043127775E-1,4.445075989E-2
5.235426160E0,-1.529848933E0,3.702636957E-1,-1.824569702E-2
5.253319532E0,1.291584015E0,-2.055853605E-1,-1.011929512E0
5.271200879E0,-1.390519977E0,-6.189173460E-1,-5.889568329E-1
5.289094739E0,-1.103154182E0,-1.359260082E-1,-3.375844955E-1
5.306996411E0,8.209313750E-1,-3.488403559E-1,1.275720596E-1
5.324892530E0,4.601386487E-1,-4.267227650E-1,-3.646354675E-1
5.342786084E0,-2.538557053E0,-6.238284111E-1,9.426784515E-2
5.360679700E0,1.393179536E0,8.593920469E-1,-1.579299927E0
5.378572705E0,-2.812572122E-1,-1.459401965E0,6.501798630E-1
5.396465955E0,-2.392601252E0,-1.977336407E-1,8.676481247E-1
5.414359571E0,6.747903824E-1,-4.457309246E-1,5.945243835E-1
5.432249707E0,6.976677179E-1,4.144548774E-1,-4.780702591E-1
5.450146009E0,-2.406920671E0,-5.912343264E-1,4.877939224E-1
5.468038037E0,9.924324751E-1,-1.050876498E0,3.862657547E-1
5.485932569E0,1.070548415E0,-4.055368900E-2,1.567766190E0
5.503825879E0,-2.264756441E0,6.905489564E-1,5.411491394E-1
5.521704236E0,8.160077780E-2,-1.180460215E0,-4.810914993E-1
5.539612256E0,1.938957125E-1,2.710647583E-1,9.325971603E-1
5.557502759E0,-9.270322919E-1,8.880444765E-1,3.558254242E-1
5.575387219E0,-1.229143292E-1,-4.772579670E-1,2.832927704E-1
5.593292432E0,4.442269206E-1,-4.816877842E-2,6.644506454E-1
5.611185437E0,-1.292161107E0,6.295504570E-1,4.961833954E-1
5.629067029E0,-2.171968073E-1,-3.185778856E-1,1.147279739E-1
5.646972425E0,3.529597521E-1,-1.925432682E-1,5.950250626E-1
5.664865430E0,-1.261829376E0,7.837133408E-1,-8.436756134E-1
5.682758985E0,8.726696968E-1,-6.034299135E-1,-7.435789108E-1
5.700652051E0,2.549868226E-1,-3.546160460E-1,9.016857147E-1
5.718545545E0,-1.342525363E0,-2.566932440E-1,8.572568893E-1
5.736438855E0,6.087794304E-1,8.024716377E-2,-6.789493561E-2
5.754332105E0,-5.940756202E-2,1.023530960E-1,-5.987720490E-1
5.772226453E0,-1.393929601E0,2.056527138E-1,-1.193338394E0
5.790118665E0,1.631054282E-1,2.885019779E-2,-6.505193710E-1
5.807997510E0,3.301672041E-1,8.929920197E-2,-1.618671417E-2
5.825905408E0,-1.642593026E0,3.395247459E-1,-8.114347458E-1
5.843798474E0,-3.523063660E-1,-4.752674103E-1,-8.657140732E-1
5.861692700E0,6.043790579E-1,5.165092349E-1,8.364105225E-2
5.879585157E0,-8.154035807E-1,2.395344973E-1,1.595506668E-1
5.897482739E0,-6.274134517E-1,1.764258146E-1,-3.557739258E-1
