"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.959425790E-1,-7.357929349E-1,-1.798804402E0,1.009412193E1
4.981786630E-1,-1.489532113E0,-2.359323025E0,1.169013500E1
5.004193850E-1,-2.097309113E0,-2.548356056E0,1.310130215E1
5.026517460E-1,-2.056631088E0,-2.201396942E0,1.340160179E1
5.048886230E-1,-1.579861164E0,-1.686341763E0,1.224586773E1
5.071262940E-1,-6.669993401E-1,-1.260419369E0,1.027478027E1
5.093617070E-1,-2.991028316E-2,-8.644071817E-1,8.534600258E0
5.115988280E-1,1.734796464E-1,-3.122633696E-1,7.472187042E0
5.138358280E-1,8.003991842E-1,5.802594870E-2,7.048058987E0
5.160719730E-1,1.287338614E0,5.126622319E-1,7.457231998E0
5.183085450E-1,1.016351461E0,3.146561682E-1,8.628518105E0
5.205421880E-1,2.733799815E-1,-9.481559992E-1,1.004447079E1
5.227704590E-1,5.443671346E-2,-1.726421595E0,1.144606686E1
5.250196660E-1,3.948157430E-1,-1.865205288E0,1.238345528E1
5.272550180E-1,5.036891699E-1,-1.929213285E0,1.240857983E1
5.294950690E-1,2.524427772E-1,-1.453639746E0,1.174277687E1
5.317293830E-1,-1.914258115E-2,-9.373882413E-1,1.070967579E1
5.339647960E-1,1.064806059E-1,-8.566305041E-1,9.494720459E0
5.361999030E-1,5.958128572E-1,-5.826523304E-1,8.668598175E0
5.384383060E-1,8.662018180E-1,-6.000002623E-1,8.437690735E0
5.406752440E-1,4.127618968E-1,-1.373480201E0,8.620741844E0
5.429134650E-1,-3.050848842E-1,-1.864008784E0,9.434899330E0
5.451483280E-1,-1.061815023E0,-1.787438512E0,1.071087265E1
5.473854500E-1,-1.591825247E0,-1.553540111E0,1.157348537E1
5.496224490E-1,-1.745564103E0,-1.283151150E0,1.149033451E1
5.518585330E-1,-1.569093466E0,-1.190429211E0,1.053799057E1
5.540949220E-1,-1.197607756E0,-1.074975610E0,9.201599121E0
5.563316780E-1,-6.203392744E-1,-8.961120844E-1,8.000402451E0
5.585684940E-1,-1.286142170E-1,-7.752745152E-1,7.284350395E0
5.608061040E-1,7.716853172E-2,-1.213161111E0,7.110870838E0
5.630386480E-1,-1.244267747E-1,-1.585843205E0,7.662416458E0
5.652670410E-1,-6.089733839E-1,-1.612762451E0,8.897710800E0
5.675167360E-1,-9.008977413E-1,-1.887338877E0,1.020239735E1
5.697516000E-1,-8.638089895E-1,-2.150549412E0,1.111884880E1
5.719911630E-1,-3.810569942E-1,-2.106282234E0,1.133300591E1
5.742245000E-1,3.571287692E-1,-1.666002750E0,1.083350468E1
5.764618660E-1,1.089930773E0,-1.566700578E0,9.872187614E0
5.786994140E-1,1.340578914E0,-1.839482427E0,9.140582085E0
5.809350100E-1,1.141376376E0,-1.721635938E0,9.123832703E0
5.831692020E-1,7.728816867E-1,-1.393819213E0,9.711270332E0
5.853946660E-1,5.048855543E-1,-1.164706469E0,1.063370419E1
5.876333130E-1,2.063809484E-1,-1.183250785E0,1.140838051E1
5.898820320E-1,1.902294010E-1,-1.298106313E0,1.145563793E1
5.921211670E-1,4.001995921E-1,-1.034895778E0,1.078504944E1
5.943581670E-1,2.931207791E-2,-6.807580590E-1,9.879964828E0
5.965898560E-1,-5.988038778E-1,-8.015955687E-1,9.149555206E0
5.988162970E-1,-8.955138922E-1,-1.211964726E0,8.937790871E0
6.010654420E-1,-9.649057388E-1,-1.404586911E0,9.461818695E0
6.033025640E-1,-8.165507317E-1,-1.683350682E0,1.020239735E1
6.055412120E-1,-6.789634228E-1,-2.161317110E0,1.071984577E1
6.077747930E-1,-8.991031051E-1,-1.765903115E0,1.079821014E1
6.100113040E-1,-1.207179070E0,-5.060819983E-1,1.026879883E1
6.122485480E-1,-1.333400369E0,1.178465188E-1,9.207581520E0
6.144862800E-1,-8.003991842E-1,-1.752742529E-1,7.911269665E0
6.167185790E-1,6.675975323E-1,-1.884347796E-1,7.018746853E0
6.189464850E-1,1.858026743E0,-1.716850251E-1,6.777071953E0
6.211956310E-1,1.818545222E0,-1.015154958E0,7.207181931E0
6.234315920E-1,5.736792088E-1,-2.260020971E0,8.456833839E0
6.256714000E-1,-3.672982752E-1,-2.906083107E0,1.051406288E1
6.279046760E-1,-2.428714931E-1,-2.746362209E0,1.263709450E1
6.301417970E-1,1.393819153E-1,-1.929811478E0,1.370249844E1
6.323792240E-1,-1.082752272E-1,-1.634896040E0,1.279860973E1
6.346146980E-1,8.733802289E-2,-1.488933921E0,1.075394344E1
6.368519410E-1,7.579265833E-1,-1.088734269E-1,9.055637360E0
6.390888190E-1,5.569294691E-1,7.214360237E-1,8.141578674E0
6.413221560E-1,-5.922235921E-2,3.212364316E-1,7.731209755E0
6.435493900E-1,9.571290761E-2,-4.522434771E-1,7.929814339E0
6.457978030E-1,4.719842672E-1,-1.117448211E0,8.816354752E0
6.480333990E-1,1.645065546E-1,-1.855035782E0,1.001156998E1
6.502690560E-1,-3.577269912E-1,-2.358126640E0,1.092802143E1
6.525082520E-1,-7.537391186E-1,-2.090728760E0,1.124806118E1
6.547450080E-1,-1.035493970E0,-1.544566989E0,1.086820030E1
6.569837160E-1,-1.461416483E0,-1.021735311E0,9.947562218E0
6.592181520E-1,-1.701895118E0,-6.544370055E-1,8.915059090E0
6.614546030E-1,-1.435095429E0,-9.553344250E-1,7.997411251E0
6.636905650E-1,-6.400800347E-1,-1.548754454E0,7.552944660E0
6.659281740E-1,-3.451646566E-1,-1.487737536E0,7.927421570E0
6.681629760E-1,-1.118046403E0,-1.719841242E0,8.903095245E0
