"Time (s)","Temperature (°C)"
5.024855458E1,3.005078125E1
5.026644905E1,3.001953125E1
5.028434248E1,3.003515625E1
5.030223579E1,2.998046875E1
5.032012922E1,3.001171875E1
5.033801936E1,2.999609375E1
5.035591627E1,3.005078125E1
5.037380745E1,3.001953125E1
5.039170332E1,2.998046875E1
5.040959688E1,2.998046875E1
5.042749330E1,3.001171875E1
5.044538380E1,3.003515625E1
5.046327711E1,2.998828125E1
5.048117061E1,3.005078125E1
5.049906422E1,2.999609375E1
5.051695930E1,3.003515625E1
5.053485103E1,3.003515625E1
5.055272999E1,3.002734375E1
5.057063820E1,2.996484375E1
5.058853145E1,2.999609375E1
5.060642506E1,2.999609375E1
5.062431532E1,2.996484375E1
5.064221187E1,3.002734375E1
5.066010518E1,2.998828125E1
5.067799873E1,3.004296875E1
5.069589235E1,3.002734375E1
5.071378608E1,2.999609375E1
5.073167659E1,2.996484375E1
5.074957301E1,3.000390625E1
5.076746608E1,2.998046875E1
5.078535963E1,2.999609375E1
5.080325001E1,3.002734375E1
5.082114668E1,3.003515625E1
5.083903914E1,3.003515625E1
5.085693764E1,3.001171875E1
5.087482716E1,2.997265625E1
5.089272487E1,3.002734375E1
5.091061403E1,3.005078125E1
5.092850752E1,3.002734375E1
5.094640095E1,2.998828125E1
5.096429445E1,3.006250000E1
5.098218776E1,2.999218750E1
5.100008131E1,2.998046875E1
5.101797487E1,2.999609375E1
5.103586812E1,3.001953125E1
5.105374727E1,3.001171875E1
5.107165522E1,2.998046875E1
5.108954579E1,3.002734375E1
5.110744215E1,2.999609375E1
5.112533571E1,3.001171875E1
5.114323176E1,2.998046875E1
5.116112257E1,2.999609375E1
5.117901442E1,3.001171875E1
