"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.977801896E0,2.952114344E0,5.212588310E-1,4.723653793E-1
5.995700394E0,3.227581501E0,8.058609962E-1,5.322141647E-1
6.013593827E0,3.049724817E0,3.684425354E-1,-1.597948074E-1
6.031477799E0,3.015356541E0,7.722227573E-1,2.811756134E-1
6.049383194E0,2.682022572E0,3.923480511E-1,9.264039993E-1
6.067282303E0,2.823672533E0,6.637692451E-1,5.397834778E-1
6.085178055E0,2.959640741E0,6.500513554E-1,3.911886215E-1
6.103074540E0,2.979170799E0,8.131456375E-1,4.620666504E-1
6.120972916E0,2.843908072E0,9.009711742E-1,6.611156464E-1
6.138866227E0,2.785636902E0,5.318503380E-1,5.193176270E-1
6.156753495E0,3.013595581E0,9.242918491E-1,2.937068939E-1
6.174658768E0,2.791190863E0,8.215825558E-1,3.401927948E-1
6.192554764E0,2.586323977E0,3.424880505E-1,-3.055095673E-1
6.210439042E0,2.688782930E0,8.032596111E-1,4.427537918E-1
6.228348405E0,2.618365526E0,7.324154377E-1,7.851600647E-1
6.246242936E0,2.482673168E0,9.025950432E-1,-8.320426941E-2
6.264139237E0,2.979144573E0,8.780665398E-1,5.753183365E-1
6.282034989E0,3.318728924E0,9.753050804E-1,7.332315445E-1
6.299931168E0,3.434933901E0,8.654234409E-1,8.144531250E-1
6.317827103E0,3.639583349E0,8.880045414E-1,-4.972743988E-2
6.335723465E0,3.794144154E0,8.751704693E-1,3.474321365E-1
6.353619400E0,4.142571449E0,1.266467810E0,1.224851608E-1
6.371503434E0,4.150190830E0,8.426437378E-1,-2.265529633E-1
6.389408463E0,3.866955519E0,7.960906029E-1,-7.792186737E-2
6.407303788E0,4.405396461E0,1.108130932E0,9.070043564E-1
6.425203690E0,3.652599335E0,7.065403461E-1,-2.860012054E-1
6.443099869E0,4.595565796E0,7.076208591E-1,5.032234192E-1
6.460996109E0,4.522113323E0,1.066390276E0,3.286905289E-1
6.478892167E0,4.891225815E0,9.295175076E-1,1.006590843E0
6.496788163E0,4.690887928E0,7.686967850E-1,6.571063995E-1
6.514684098E0,4.850775719E0,6.400496960E-1,1.478319168E-1
6.532580155E0,5.370975494E0,6.550681591E-1,4.171304703E-1
6.550465165E0,5.528877258E0,8.713929653E-1,7.689828873E-1
6.568372330E0,5.261195660E0,3.794693947E-1,8.210039139E-1
6.586268387E0,5.423393250E0,6.812438965E-1,2.878456116E-1
6.604164627E0,5.156758308E0,1.432709694E-1,5.077295303E-1
6.622060624E0,5.166537762E0,6.047773361E-1,1.307061195E0
6.639956742E0,4.887370110E0,1.107325554E-1,1.075594902E0
6.657844071E0,4.876609802E0,3.977138996E-1,1.181857109E0
6.675748795E0,4.973488808E0,2.232172489E-1,2.509937286E-1
6.693641800E0,5.277725220E0,-4.553792477E-1,6.113872528E-1
6.711532120E0,5.028905869E0,1.074733734E-1,9.249153137E-1
6.729434464E0,4.887039185E0,4.120078087E-1,7.601299286E-1
6.747333451E0,5.258031368E0,-7.383370399E-2,6.288785934E-1
6.765229325E0,5.449481964E0,2.680418491E-1,9.546384811E-1
6.783125016E0,5.092951775E0,-3.178882599E-2,-7.287654877E-1
6.801021012E0,5.797505856E0,-4.935455322E-2,9.360198975E-1
6.818914261E0,4.885577202E0,3.358213902E-1,-1.018991470E-1
6.836813553E0,5.314085007E0,4.525160789E-2,3.880739212E-1
6.854709794E0,5.271332741E0,5.594334602E-1,3.520832062E-1
6.872605484E0,4.971183777E0,9.371900558E-2,2.650165558E-1
6.890490006E0,5.241182804E0,4.041292667E-1,-7.068252563E-2
6.908397843E0,4.766946793E0,-1.359601021E-1,-2.871465683E-1
6.926294022E0,4.883787632E0,-5.157169104E-1,-1.624298096E-1
6.944190079E0,4.785684586E0,-3.370761871E-3,4.232149124E-1
6.962086014E0,5.095155239E0,1.319043636E-1,7.081136703E-1
6.979984940E0,4.741441727E0,-1.011500359E-1,9.755563736E-1
6.997878190E0,5.245771408E0,4.375712872E-1,1.294365883E0
7.015774247E0,5.266640663E0,7.613801956E-2,1.300498962E0
7.033670182E0,5.381322861E0,2.638199329E-1,1.075835228E0
7.051557267E0,5.136657715E0,-6.106750965E-1,3.216094971E-1
7.069462723E0,5.426343918E0,-1.796374321E-1,1.416276932E0
7.087358414E0,5.166793823E0,-2.231107950E-1,1.220258713E0
7.105254654E0,5.222330093E0,-3.666136265E-1,8.337430954E-1
7.123150711E0,5.258689404E0,-7.502790689E-1,1.537405014E0
7.141046341E0,5.264018059E0,-2.071790695E-1,1.689888954E0
7.158939957E0,5.175355911E0,-1.909462214E-1,2.169208527E-1
7.176835953E0,5.247958660E0,-3.874976635E-1,8.644847870E-1
7.194734879E0,4.880337715E0,1.014573574E-1,1.536098480E0
