"Time (s)","Temperature (°C)"
9.997061412E0,3.160546875E1
1.001495570E1,3.165625000E1
1.003284993E1,3.164062500E1
1.005074434E1,3.164062500E1
1.006863906E1,3.164062500E1
1.008653145E1,3.164843750E1
1.010442483E1,3.161328125E1
1.012232467E1,3.166406250E1
1.014021615E1,3.168359375E1
1.015811044E1,3.163281250E1
1.017600528E1,3.164843750E1
1.019389664E1,3.164062500E1
1.021178250E1,3.165625000E1
1.022968784E1,3.162890625E1
1.024758286E1,3.166406250E1
1.026547910E1,3.164062500E1
1.028337174E1,3.167187500E1
1.030126603E1,3.160546875E1
1.031916056E1,3.167187500E1
1.033705479E1,3.165625000E1
1.035494920E1,3.168359375E1
1.037284368E1,3.164453125E1
1.039073797E1,3.167187500E1
1.040863225E1,3.164062500E1
1.042652483E1,3.167187500E1
1.044442108E1,3.164062500E1
1.046231555E1,3.167187500E1
1.048020849E1,3.166406250E1
1.049810425E1,3.167968750E1
1.051599872E1,3.169921875E1
1.053389319E1,3.168750000E1
1.055177631E1,3.166796875E1
1.056968391E1,3.166406250E1
1.058757630E1,3.164062500E1
1.060547358E1,3.167187500E1
1.062335859E1,3.167187500E1
1.064126143E1,3.164843750E1
1.065915370E1,3.164843750E1
1.067704836E1,3.165625000E1
1.069492818E1,3.162890625E1
1.071283712E1,3.168359375E1
1.073072530E1,3.166015625E1
1.074862588E1,3.165625000E1
1.076651681E1,3.165625000E1
1.078440012E1,3.165625000E1
1.080229727E1,3.167968750E1
1.082019766E1,3.165625000E1
1.083808939E1,3.164062500E1
1.085599241E1,3.164062500E1
1.087388670E1,3.164843750E1
1.089176933E1,3.169921875E1
1.090967527E1,3.166015625E1
1.092756999E1,3.164062500E1
1.094546721E1,3.166406250E1
1.096335881E1,3.164843750E1
1.098125322E1,3.168359375E1
1.099914739E1,3.166796875E1
1.101702733E1,3.167968750E1
1.103493627E1,3.166406250E1
1.105283056E1,3.164062500E1
1.107072540E1,3.164843750E1
1.108861963E1,3.167968750E1
1.110651367E1,3.166406250E1
1.112440827E1,3.164843750E1
1.114230243E1,3.166406250E1
1.116019721E1,3.165625000E1
1.117809156E1,3.165625000E1
1.119597419E1,3.166406250E1
1.121388008E1,3.166406250E1
1.123176307E1,3.166406250E1
1.124966896E1,3.168359375E1
1.126755977E1,3.167968750E1
1.128546071E1,3.165234375E1
1.130334951E1,3.167968750E1
1.132124685E1,3.168359375E1
1.133914114E1,3.166796875E1
1.135703408E1,3.164062500E1
1.137492727E1,3.164843750E1
1.139282449E1,3.168359375E1
1.141071884E1,3.167968750E1
1.142861331E1,3.164453125E1
1.144650461E1,3.166406250E1
1.146440214E1,3.167968750E1
1.148229648E1,3.169140625E1
1.150019065E1,3.166015625E1
1.151808518E1,3.166406250E1
1.153597954E1,3.165625000E1
1.155387401E1,3.167968750E1
1.157175932E1,3.167968750E1
1.158966570E1,3.164062500E1
1.160755730E1,3.167968750E1
1.162545470E1,3.165625000E1
1.164334594E1,3.164843750E1
1.166124053E1,3.169140625E1
1.167913501E1,3.169531250E1
1.169702966E1,3.167578125E1
1.171492364E1,3.166406250E1
1.173281818E1,3.166406250E1
1.175071222E1,3.167968750E1
1.176860700E1,3.167968750E1
1.178650184E1,3.165625000E1
1.180439588E1,3.166406250E1
1.182229029E1,3.167968750E1
1.184018470E1,3.165625000E1
1.185807918E1,3.169140625E1
1.187596718E1,3.171093750E1
1.189386782E1,3.167578125E1
1.191175326E1,3.168359375E1
1.192965658E1,3.167578125E1
1.194755105E1,3.167187500E1
1.196544839E1,3.169140625E1
1.198333987E1,3.169531250E1
1.200123391E1,3.169531250E1
1.201912875E1,3.169531250E1
1.203702329E1,3.169531250E1
1.205491758E1,3.167578125E1
1.207281180E1,3.167968750E1
1.209070646E1,3.167968750E1
1.210860087E1,3.168359375E1
1.212649223E1,3.169531250E1
1.214438975E1,3.168750000E1
1.216228392E1,3.167968750E1
1.218017857E1,3.171093750E1
1.219807604E1,3.170312500E1
1.221597033E1,3.167578125E1
1.223386193E1,3.166406250E1
1.225174725E1,3.167968750E1
1.226965032E1,3.169140625E1
1.228755047E1,3.168750000E1
1.230544104E1,3.171093750E1
1.232333386E1,3.167578125E1
1.234122821E1,3.169921875E1
1.235912262E1,3.169531250E1
1.237701673E1,3.171093750E1
1.239491144E1,3.171093750E1
1.241280580E1,3.169531250E1
1.243070033E1,3.168750000E1
1.244859486E1,3.171093750E1
1.246648738E1,3.169531250E1
1.248438374E1,3.168750000E1
1.250227797E1,3.167578125E1
1.252017250E1,3.170703125E1
1.253806386E1,3.172656250E1
1.255596139E1,3.171093750E1
1.257385555E1,3.169531250E1
1.259173807E1,3.170312500E1
1.260964804E1,3.171875000E1
1.262754233E1,3.167968750E1
1.264543344E1,3.170312500E1
1.266332419E1,3.171875000E1
1.268122208E1,3.170312500E1
1.269911948E1,3.171875000E1
1.271701347E1,3.171875000E1
1.273490568E1,3.174218750E1
1.275279997E1,3.171093750E1
1.277069432E1,3.170312500E1
1.278857665E1,3.170312500E1
1.280648314E1,3.171875000E1
1.282437755E1,3.170312500E1
1.284227215E1,3.171093750E1
1.286016643E1,3.170312500E1
1.287806097E1,3.169531250E1
1.289595544E1,3.169531250E1
1.291384973E1,3.171875000E1
1.293173657E1,3.171093750E1
1.294963867E1,3.171875000E1
1.296753308E1,3.172656250E1
1.298542640E1,3.169531250E1
1.300332191E1,3.175000000E1
1.302121558E1,3.174218750E1
1.303911079E1,3.171093750E1
1.305700526E1,3.172656250E1
1.307490010E1,3.175000000E1
1.309277950E1,3.175000000E1
1.311068874E1,3.171875000E1
1.312858297E1,3.170312500E1
1.314647896E1,3.169531250E1
1.316437203E1,3.173437500E1
1.318226650E1,3.172656250E1
1.320016384E1,3.167578125E1
1.321805539E1,3.173046875E1
1.323594974E1,3.171093750E1
1.325384372E1,3.175781250E1
1.327172959E1,3.173437500E1
1.328963303E1,3.171093750E1
