"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.726455888E0,-2.793799877E0,4.039419937E1,-4.765319824E1
2.736457354E0,-3.281800032E0,4.067480087E1,-4.767760086E1
2.746444172E0,-3.110999823E0,4.068700027E1,-4.696999741E1
2.756456136E0,-3.281800032E0,4.067480087E1,-4.767760086E1
2.766455892E0,-3.001199961E0,4.096759796E1,-4.737260056E1
2.776455893E0,-3.586799860E0,4.095539856E1,-4.749459839E1
2.786444420E0,-3.708799839E0,4.086999893E1,-4.679919815E1
2.796455895E0,-2.805999994E0,4.039419937E1,-4.734819794E1
2.806444178E0,-3.159800053E0,4.140679932E1,-4.849499893E1
2.816456142E0,-3.293999910E0,4.057719803E1,-4.727499771E1
2.826444180E0,-3.672199965E0,4.076020050E1,-4.789719772E1
2.836456144E0,-2.915799856E0,4.086999893E1,-4.706760025E1
2.846444182E0,-3.171999931E0,4.094319916E1,-4.808020020E1
2.856456146E0,-4.160200119E0,4.046739960E1,-4.801919937E1
2.866444184E0,-2.988999844E0,4.133359909E1,-4.788499832E1
2.876455903E0,-2.891399860E0,4.057719803E1,-4.786059952E1
2.886454684E0,-2.866999865E0,4.056499863E1,-4.836079788E1
2.896460300E0,-2.293599844E0,4.057719803E1,-4.822660065E1
2.906452733E0,-2.793799877E0,4.047959900E1,-4.794599915E1
2.916456152E0,-3.074399948E0,4.038199997E1,-4.816559982E1
2.926455908E0,-2.305799961E0,4.001599884E1,-4.771419907E1
2.936455909E0,-2.781599998E0,4.066259766E1,-4.805579758E1
2.946456155E0,-2.122799873E0,4.040639877E1,-4.751899719E1
2.956445413E0,-2.366800070E0,4.055279922E1,-4.893420029E1
2.966456157E0,-2.476599932E0,4.036980057E1,-4.853160095E1
2.976445660E0,-2.208199978E0,4.049179840E1,-4.782399750E1
2.986456403E0,-2.476599932E0,4.036980057E1,-4.864139938E1
2.996444197E0,-1.524999976E0,4.049179840E1,-4.778739929E1
3.006456161E0,-2.671799898E0,4.066259766E1,-4.834859848E1
3.016444199E0,-1.915399909E0,4.058939743E1,-4.761660004E1
3.026455918E0,-2.476599932E0,4.036980057E1,-4.864139938E1
3.036443957E0,-2.281399965E0,4.085779953E1,-4.833639908E1
3.046456165E0,-2.476599932E0,4.104079819E1,-4.855599976E1
3.056450306E0,-2.476599932E0,4.066259766E1,-4.834859848E1
3.066455922E0,-2.195999861E0,4.067480087E1,-4.812899780E1
3.076448843E0,-2.293599844E0,4.067480087E1,-4.803139877E1
3.086456169E0,-2.293599844E0,4.067480087E1,-4.803139877E1
3.096456170E0,-2.586400032E0,4.095539856E1,-4.815340042E1
3.106455926E0,-1.976400018E0,4.000379944E1,-4.870240021E1
3.116444209E0,-3.367199898E0,4.028440094E1,-4.817779922E1
3.126444210E0,-2.684000015E0,4.010139847E1,-4.803139877E1
3.136455929E0,-3.257400036E0,3.999160004E1,-4.845840073E1
3.146444212E0,-3.086599827E0,3.990620041E1,-4.784840012E1
3.156456176E0,-3.440399885E0,4.045520020E1,-4.898299789E1
3.166444458E0,-3.550199986E0,4.027219772E1,-4.867799759E1
3.176456178E0,-2.366800070E0,3.979639816E1,-4.892200089E1
3.186445925E0,-3.428200006E0,4.035759735E1,-4.917819977E1
3.196455935E0,-2.586400032E0,4.038199997E1,-4.823880005E1
3.206443974E0,-3.415999889E0,4.024779892E1,-4.958079910E1
3.216456426E0,-2.757200003E0,4.083340073E1,-4.886100006E1
3.226443976E0,-2.744999886E0,4.017459869E1,-4.914159775E1
3.236455939E0,-3.440399885E0,3.997940063E1,-4.917819977E1
3.246444222E0,-2.171599865E0,4.094319916E1,-4.883659744E1
3.256455941E0,-2.757200003E0,4.027219772E1,-4.884880066E1
3.266455942E0,-1.964200020E0,4.045520020E1,-4.932460022E1
3.276455943E0,-3.013399839E0,4.072359848E1,-4.987360001E1
3.286455944E0,-2.659600019E0,3.989400101E1,-4.903179932E1
3.296445447E0,-2.244799852E0,4.073579788E1,-4.973939896E1
3.306448622E0,-3.013399839E0,4.034539795E1,-4.997119904E1
3.316444473E0,-2.342400074E0,4.063819885E1,-4.954420090E1
3.326456437E0,-1.768999934E0,4.065039825E1,-4.901959991E1
3.336444475E0,-2.244799852E0,4.044300079E1,-4.973939896E1
3.346456195E0,-2.452199936E0,4.025999832E1,-4.943439865E1
3.356444233E0,-2.147199869E0,4.045520020E1,-4.943439865E1
3.366455952E0,-2.622999907E0,4.052840042E1,-5.015419769E1
3.376443991E0,-2.147199869E0,4.016239929E1,-4.961739731E1
3.386456443E0,-2.610800028E0,4.043079758E1,-5.055680084E1
3.396444237E0,-1.768999934E0,3.979639816E1,-4.928799820E1
3.406455956E0,-1.646999955E0,4.073579788E1,-4.991019821E1
3.416443995E0,-2.256999969E0,4.007699966E1,-4.942219925E1
3.426444240E0,-1.939799905E0,4.016239929E1,-4.991019821E1
3.436456204E0,-3.098799944E0,4.043079758E1,-5.027619934E1
3.446455960E0,-2.061800003E0,3.999160004E1,-4.911719894E1
3.456454253E0,-2.244799852E0,4.006480026E1,-4.972719955E1
3.466444488E0,-1.964200020E0,4.084560013E1,-4.912939835E1
3.476456208E0,-2.403399944E0,4.051620102E1,-5.075199890E1
3.486444490E0,-2.049599886E0,4.055279922E1,-4.953199768E1
3.496455965E0,-1.842199922E0,4.016239929E1,-5.010540009E1
3.506444004E0,-2.805999994E0,4.061380005E1,-5.047139740E1
3.516456212E0,-1.463999987E0,4.036980057E1,-4.949539948E1
3.526444006E0,-2.208199978E0,4.118719864E1,-5.055680084E1
3.536455969E0,-1.866599917E0,4.036980057E1,-4.931240082E1
3.546441078E0,-1.829999924E0,4.034539795E1,-5.031279755E1
3.556456216E0,-1.439599991E0,4.025999832E1,-5.030059814E1
3.566444010E0,-2.513200045E0,4.052840042E1,-5.025180054E1
3.576456218E0,-1.183400035E0,4.076020050E1,-4.909280014E1
3.586444012E0,-1.927599907E0,4.072359848E1,-5.043479919E1
3.596445966E0,-1.463999987E0,4.045520020E1,-4.959299850E1
