"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.455093610E1,8.360790253E0,4.524788260E-1,-1.676201075E-2
1.455337594E1,8.451766014E0,5.530309677E-1,1.819481850E-1
1.455581505E1,8.616958618E0,6.392185092E-1,4.022052884E-1
1.455825412E1,8.741452217E0,7.014650702E-1,6.009154320E-1
1.456069401E1,8.906644821E0,8.115936518E-1,7.685023546E-1
1.456313386E1,9.000014305E0,9.456632137E-1,9.217246771E-1
1.456557292E1,9.138873100E0,1.070156217E0,1.043823719E0
1.456801198E1,9.304064751E0,1.194649339E0,1.125223160E0
1.457045188E1,9.445316315E0,1.302383900E0,1.187469721E0
1.457289172E1,9.629662514E0,1.400541902E0,1.240139961E0
1.457533078E1,9.823584557E0,1.486729503E0,1.323933363E0
1.457776985E1,9.967230797E0,1.594463825E0,1.405332565E0
1.458020974E1,1.005820560E1,1.668681026E0,1.489126205E0
1.458264959E1,1.007496452E1,1.759656787E0,1.527431726E0
1.458508865E1,1.006060028E1,1.800356388E0,1.508278847E0
1.458752771E1,9.998353958E0,1.874573469E0,1.517855167E0
1.458996761E1,9.943289757E0,1.979913950E0,1.503490686E0
1.459240745E1,9.852313995E0,2.034977913E0,1.517855167E0
1.459484651E1,9.873860359E0,2.061313152E0,1.525037527E0
1.459728558E1,9.921742439E0,2.113983154E0,1.577707767E0
1.459972547E1,1.004144764E1,2.145106792E0,1.671077728E0
1.460216532E1,1.013960552E1,2.185806274E0,1.781206131E0
1.460460438E1,1.024494553E1,2.176229954E0,1.896122932E0
1.460704344E1,1.034789181E1,2.109195232E0,2.032586336E0
1.460948334E1,1.041492653E1,2.054131031E0,2.125956297E0
1.461192318E1,1.046520233E1,1.972731590E0,2.190597057E0
1.461436229E1,1.047238541E1,1.886543989E0,2.250449419E0
1.461680136E1,1.045802116E1,1.838662028E0,2.281572580E0
1.461924120E1,1.039816761E1,1.776415348E0,2.240872860E0
1.462168104E1,1.031198120E1,1.642345905E0,2.181020737E0
1.462412016E1,1.022579288E1,1.477153182E0,2.149897099E0
1.462655922E1,1.012284660E1,1.326324821E0,2.092438936E0
1.462899912E1,1.004144764E1,1.187467098E0,2.039768696E0
1.463143896E1,9.938500404E0,1.082126737E0,1.965551615E0
1.463387802E1,9.842738152E0,9.552395344E-1,1.912881613E0
1.463631709E1,9.746973991E0,8.307464123E-1,1.824299812E0
1.463875698E1,9.679938316E0,7.493470311E-1,1.793176651E0
1.464119683E1,9.687120438E0,6.894946098E-1,1.735718250E0
1.464363589E1,9.624875069E0,6.464008093E-1,1.704595089E0
1.464607495E1,9.505169868E0,5.937306285E-1,1.697412729E0
1.464851485E1,9.426163673E0,5.697897077E-1,1.642348289E0
1.465095469E1,9.375887871E0,5.410605073E-1,1.618407488E0
1.465339375E1,9.332795143E0,4.788139462E-1,1.611225128E0
1.465583282E1,9.268154144E0,4.213555157E-1,1.613619328E0
1.465827271E1,9.217877388E0,3.710794747E-1,1.647136688E0
1.466071255E1,9.090991020E0,3.064388037E-1,1.630377769E0
1.466315167E1,8.980861664E0,2.250394225E-1,1.637560368E0
1.466559073E1,8.923403740E0,1.436400712E-1,1.654318810E0
1.466803058E1,8.897068977E0,7.421121001E-2,1.639954329E0
1.467047042E1,8.911433220E0,4.782356322E-3,1.627983809E0
1.467290953E1,8.861156464E0,-5.746421218E-2,1.613619328E0
1.467534860E1,8.789333344E0,-1.244989783E-1,1.671077728E0
1.467778844E1,8.755816460E0,-2.011101246E-1,1.711777210E0
1.468022828E1,8.698357582E0,-2.657507956E-1,1.716565609E0
1.468266740E1,8.640899658E0,-3.279973865E-1,1.695018530E0
1.468510646E1,8.602593422E0,-3.782734275E-1,1.642348289E0
1.468754636E1,8.547530174E0,-4.788255990E-1,1.639954329E0
1.468998620E1,8.466131210E0,-5.793777704E-1,1.627983809E0
1.469242526E1,8.391913414E0,-6.464124918E-1,1.625589848E0
1.469486433E1,8.363183975E0,-7.589351535E-1,1.630377769E0
1.469730422E1,8.360790253E0,-8.690636754E-1,1.668683529E0
