"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.497462000E-1,7.347400766E-3,-4.078809544E-2,-6.038498133E-2
7.521856270E-1,1.702408190E-5,-3.467945009E-2,-6.282843649E-2
7.546258360E-1,-9.756811894E-3,-4.567501321E-2,-7.015880942E-2
7.570653150E-1,-1.708718762E-2,-4.567501321E-2,-7.871092111E-2
7.595039610E-1,-2.197410539E-2,-4.445328563E-2,-8.359783888E-2
7.619433880E-1,-2.441756427E-2,-4.934020340E-2,-8.848475665E-2
7.643835960E-1,-3.052621335E-2,-4.811847210E-2,-8.970648050E-2
7.668230230E-1,-3.052621335E-2,-5.422712117E-2,-9.337167442E-2
7.692617210E-1,-3.541313112E-2,-5.178365856E-2,-9.703686088E-2
7.717011480E-1,-4.152177647E-2,-5.178365856E-2,-1.007020473E-1
7.741413560E-1,-4.396523535E-2,-6.033576280E-2,-1.031455100E-1
7.765807830E-1,-4.396523535E-2,-6.400094926E-2,-1.043672413E-1
7.790194290E-1,-4.763042182E-2,-6.888787448E-2,-1.055889651E-1
7.814589080E-1,-5.373907089E-2,-7.255305350E-2,-1.080324277E-1
7.838991170E-1,-6.229117513E-2,-8.232688904E-2,-1.141410768E-1
7.863385440E-1,-6.839982420E-2,-8.599208295E-2,-1.190279871E-1
7.887771900E-1,-7.450847328E-2,-8.354862034E-2,-1.226931885E-1
7.912166170E-1,-7.817365974E-2,-8.354862034E-2,-1.275801063E-1
7.936568770E-1,-8.183884621E-2,-8.110515773E-2,-1.336887628E-1
7.960963040E-1,-8.428230882E-2,-7.743997872E-2,-1.397974044E-1
7.985349500E-1,-8.306057751E-2,-7.377478480E-2,-1.446843296E-1
8.009743770E-1,-8.306057751E-2,-7.010959089E-2,-1.483495086E-1
8.034146380E-1,-8.550403267E-2,-7.010959089E-2,-1.483495086E-1
8.058540650E-1,-8.061712235E-2,-7.377478480E-2,-1.422408670E-1
8.082927110E-1,-7.817365974E-2,-7.743997872E-2,-1.422408670E-1
8.107321380E-1,-7.450847328E-2,-8.721381426E-2,-1.434625983E-1
8.131723980E-1,-6.595636159E-2,-9.576591849E-2,-1.446843296E-1
8.156118250E-1,-5.984771997E-2,-1.055397540E-1,-1.422408670E-1
8.180504710E-1,-5.496080220E-2,-1.299743354E-1,-1.361322105E-1
8.204898980E-1,-4.396523535E-2,-1.336395293E-1,-1.288018376E-1
8.229301580E-1,-3.907831758E-2,-1.385264397E-1,-1.214714572E-1
8.253695860E-1,-3.663485870E-2,-1.409699023E-1,-1.129193455E-1
8.278082310E-1,-3.663485870E-2,-1.409699023E-1,-1.007020473E-1
8.302476580E-1,-4.274350405E-2,-1.397481710E-1,-9.581512958E-2
8.326879190E-1,-5.007388443E-2,-1.373047084E-1,-9.092821181E-2
8.351273460E-1,-5.740425736E-2,-1.385264397E-1,-9.092821181E-2
