"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.304762860E-1,3.062812984E-1,4.360919297E-1,9.772287369E0
8.327145680E-1,3.008974493E-1,4.169493318E-1,9.772287369E0
8.349498580E-1,2.913261652E-1,4.169493318E-1,9.796216011E0
8.371877120E-1,3.008974493E-1,3.930211067E-1,9.791430473E0
8.394235520E-1,2.961117923E-1,4.169493318E-1,9.786644936E0
8.416573160E-1,3.008974493E-1,4.169493318E-1,9.786644936E0
8.438819870E-1,3.104687333E-1,4.259224236E-1,9.796216011E0
8.461229540E-1,2.919243574E-1,4.265206456E-1,9.767501831E0
8.483705120E-1,2.919243574E-1,4.265206456E-1,9.767501831E0
8.506103810E-1,3.062812984E-1,4.265206456E-1,9.772287369E0
8.528471970E-1,3.008974493E-1,4.265206456E-1,9.791430473E0
8.550823040E-1,2.961117923E-1,4.121637046E-1,9.781859398E0
8.573180220E-1,2.865405083E-1,4.169493318E-1,9.786644936E0
8.595544110E-1,2.967100143E-1,4.456632137E-1,9.777072906E0
8.617914110E-1,3.014956415E-1,4.265206456E-1,9.762716293E0
8.640292040E-1,3.014956415E-1,4.217349887E-1,9.772287369E0
8.662651660E-1,3.062812984E-1,4.354937077E-1,9.786644936E0
8.685019210E-1,2.919243574E-1,4.265206456E-1,9.777072906E0
8.707387370E-1,2.967100143E-1,4.313062727E-1,9.757930756E0
8.729764690E-1,2.775674164E-1,4.408775866E-1,9.772287369E0
8.752121260E-1,3.008974493E-1,4.313062727E-1,9.796216011E0
8.774491260E-1,3.056831062E-1,4.115654826E-1,9.791430473E0
8.796858200E-1,2.913261652E-1,4.169493318E-1,9.772287369E0
8.819240400E-1,2.967100143E-1,4.360919297E-1,9.786644936E0
8.841592700E-1,2.817548811E-1,4.169493318E-1,9.791430473E0
8.863929120E-1,3.014956415E-1,4.217349887E-1,9.767501831E0
8.886206950E-1,3.014956415E-1,4.217349887E-1,9.767501831E0
