"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.607609744E0,4.240246117E-2,9.954035282E-3,-1.348495483E-2
3.625501223E0,3.062230349E-2,1.094233990E-2,-3.678607941E-2
3.643392215E0,6.303088367E-2,-1.010799408E-2,-8.024597168E-2
3.661286257E0,9.304004908E-2,2.332806587E-3,-2.502346039E-2
3.679174258E0,1.820658147E-2,-1.329874992E-2,-5.039882660E-2
3.697065371E0,1.681133360E-2,4.396432638E-2,4.373264313E-2
3.714956241E0,4.239255935E-2,6.175577641E-2,1.162338257E-2
3.732847293E0,5.929999799E-2,4.967230558E-2,-4.786491394E-2
3.750738467E0,5.537255853E-2,5.850368738E-2,-1.379394531E-2
3.768629764E0,3.067016602E-2,8.236736059E-2,-4.140377045E-2
3.786520694E0,-2.618014067E-2,5.589699745E-2,-4.463005066E-2
3.804411746E0,-7.212415338E-3,6.168371439E-2,1.360607147E-2
3.822298891E0,2.483818680E-2,4.309809208E-2,-9.878158569E-3
3.840182010E0,1.115995049E-1,4.256469011E-2,6.353282928E-2
3.858065921E0,2.888872474E-2,2.384561300E-2,-3.313732147E-2
3.875976016E0,-4.045352340E-2,5.723893642E-3,3.243446350E-3
3.893866824E0,-2.112108469E-2,1.894265413E-2,7.940292358E-2
3.911758182E0,1.575747132E-2,-7.267773151E-3,5.916881561E-2
3.929649356E0,6.569482386E-2,-1.921015978E-2,8.092689514E-2
3.947540225E0,7.897063345E-2,-1.472973824E-2,5.518245697E-2
3.965431094E0,1.653046161E-2,-1.288151741E-2,9.042835236E-2
3.983310428E0,-1.458274573E-2,3.981113434E-3,1.347322464E-1
4.001213504E0,1.277897209E-1,3.644883633E-3,1.040239334E-1
4.019104556E0,1.383029521E-1,3.108280897E-2,9.587001801E-2
4.036998537E0,-6.014969200E-2,5.262964964E-2,5.285358429E-2
4.054886844E0,1.202812046E-2,2.816396952E-2,2.507305145E-2
4.072777591E0,1.531322598E-1,6.191402674E-2,9.675598145E-2
4.090668582E0,7.742755115E-2,1.121609211E-1,-3.236484528E-2
4.108561953E0,4.286236316E-2,6.184285879E-2,-4.446315765E-2
4.126450809E0,-5.788450688E-2,3.555554152E-2,3.964328766E-2
4.144341678E0,1.553261578E-1,1.516869068E-1,6.751251221E-2
4.162236269E0,8.938531578E-2,6.213182211E-2,5.931854248E-3
4.180109743E0,-1.317940652E-1,-7.381331921E-2,-1.703538895E-1
4.198012332E0,2.948440313E-1,5.529630184E-2,1.030044556E-1
4.215906375E0,1.690084934E-1,-1.347035170E-2,-3.179740906E-2
4.233795413E0,-2.120721340E-1,-1.154628992E-1,-1.807575226E-1
4.251688479E0,-1.054989472E-1,2.600574493E-2,-3.527832031E-2
4.269579837E0,2.164235115E-1,3.581410646E-2,1.454257965E-2
4.287470340E0,1.997183561E-1,-2.566969395E-2,-1.769762039E-1
4.305361697E0,-1.036236584E-1,-2.951622009E-3,-6.867599487E-2
4.323255617E0,-1.352663040E-1,1.052009463E-1,5.883598328E-2
4.341143863E0,1.701791435E-1,3.801888227E-2,-4.175758362E-2
4.359034793E0,1.256861091E-1,5.390417576E-2,-1.573495865E-1
4.376914248E0,-1.106408089E-1,1.079097986E-1,1.314296722E-1
4.394805484E0,-4.170539975E-2,8.539038897E-2,-6.797504425E-2
4.412707766E0,1.030547842E-1,1.477378607E-2,-9.477138519E-2
4.430587283E0,6.268331409E-2,1.312704682E-1,7.945060730E-2
4.448492556E0,-1.417688280E-1,8.077567816E-2,7.679653168E-2
4.466381289E0,-7.264603674E-2,-6.536364555E-3,-3.641986847E-2
4.484272403E0,1.648837924E-1,2.471470833E-2,2.693748474E-2
4.502159060E0,7.852098346E-2,5.897176266E-2,1.915102005E-1
4.520032595E0,-1.813279986E-1,-7.664614916E-2,3.553771973E-2
4.537945437E0,-7.728572190E-2,-2.863812447E-2,3.665447235E-2
4.555839602E0,2.183996737E-1,3.561824560E-2,2.002420425E-1
4.573727725E0,6.918929517E-2,-4.823774099E-2,5.350875854E-2
4.591618838E0,-2.312255800E-1,-1.834559441E-2,6.882667542E-2
4.609498172E0,-7.263511419E-3,7.645887136E-2,2.688016891E-1
4.627400943E0,1.807468832E-1,8.986592293E-4,1.536178589E-2
4.645288699E0,-5.181096494E-2,4.453897476E-3,9.732246399E-3
4.663182986E0,-1.567837000E-1,1.192517877E-1,1.793832779E-1
4.681074283E0,4.889217019E-2,6.133800745E-2,9.821224213E-2
4.698965213E0,2.842520177E-2,-6.937903166E-2,-1.020240784E-2
4.716859438E0,-7.853502035E-2,9.145653248E-2,1.742677689E-1
4.734747500E0,-1.472920179E-3,1.188499928E-1,5.706024170E-2
4.752638492E0,1.041920409E-1,-3.613609076E-2,-1.343097687E-1
4.770529483E0,6.085073203E-2,2.670216560E-2,-1.328277588E-2
4.788420596E0,-2.110059559E-2,9.673488140E-2,1.823606491E-1
4.806311953E0,4.542414844E-2,-4.499602318E-2,-2.389764786E-1
4.824202762E0,1.392894089E-1,-4.605132341E-2,-8.738899231E-2
4.842094058E0,1.179106459E-1,7.951432467E-2,1.188554764E-1
4.859987307E0,-1.897029579E-2,-3.558790684E-2,-1.639661789E-1
4.877875551E0,7.264503837E-2,-8.472853899E-2,-2.490110397E-1
4.895769900E0,1.558097452E-1,5.649858713E-2,7.982730865E-2
4.913658389E0,1.064389050E-1,6.380015612E-2,-7.089710236E-2
4.931551272E0,1.193929464E-1,-5.664992332E-2,-2.149600983E-1
4.949440371E0,4.917775095E-2,3.440970182E-2,-8.082580566E-2
4.967331363E0,-2.569112182E-2,1.248710155E-1,-3.082466125E-2
4.985222781E0,5.213107914E-2,3.613096476E-2,-1.914033890E-1
5.003092105E0,1.288423687E-1,4.776924849E-2,-1.344919205E-1
5.021005008E0,2.032235265E-2,1.048201323E-1,-1.999855042E-2
5.038895633E0,-1.389746368E-2,7.618206739E-2,-1.446847916E-1
5.056788149E0,-5.189447105E-2,2.693063021E-2,-1.850385666E-1
5.074678164E0,8.161365986E-5,1.143349409E-1,-4.635810852E-2
5.092568973E0,1.125248522E-1,9.185445309E-2,-8.182716370E-2
5.110460086E0,3.057449311E-2,-4.423511028E-2,-1.717319489E-1
5.128351199E0,-8.952748775E-2,8.358669281E-2,-1.022863388E-1
5.146242312E0,-1.219007522E-1,2.480965853E-2,-5.149841309E-5
5.164133731E0,1.293314993E-1,4.250884056E-3,-8.802700043E-2
5.182024478E0,6.670114398E-2,1.028120518E-2,-4.027557373E-2
5.199917483E0,-8.281710744E-2,2.024388313E-2,2.256050110E-1
5.217806521E0,3.647022694E-2,-2.194833755E-2,3.325271606E-2
5.235700930E0,7.234226167E-2,4.166245461E-3,-5.505561829E-3
5.253585147E0,-4.250022769E-2,1.475602388E-1,1.871328354E-1
5.271480166E0,5.983935297E-2,1.512213945E-1,8.614253998E-2
5.289371280E0,9.524507076E-2,-6.169277430E-2,2.697658539E-2
5.307259219E0,9.280540049E-3,2.120935917E-2,6.041431427E-2
5.325153262E0,-2.845577151E-2,1.593205333E-1,1.939392090E-1
5.343047182E0,1.056281626E-1,4.408031702E-2,5.648899078E-2
5.360935428E0,1.255363673E-1,4.921299219E-2,3.971099854E-3
5.378826297E0,-7.725857198E-2,1.093418598E-1,2.274551392E-1
5.396717654E0,-9.329915047E-4,7.896643877E-2,6.063652039E-2
5.414608767E0,1.533317119E-1,1.766997576E-2,-4.593372345E-2
5.432499759E0,1.378002912E-1,8.800047636E-2,3.496780396E-1
5.450391116E0,1.752179116E-2,8.709180355E-2,1.500368118E-1
5.468283449E0,-8.180544525E-2,-1.443638206E-1,-7.878303528E-2
5.486173221E0,6.305529177E-2,3.238731623E-2,6.365966797E-2
5.504064090E0,1.743819416E-1,1.175031066E-1,1.986808777E-1
5.521955386E0,4.695998132E-2,-1.265084147E-1,6.246566772E-2
5.539846316E0,-3.978057206E-2,-7.482427359E-2,6.591796875E-3
5.557737735E0,8.332119137E-2,6.889367104E-2,1.321706772E-1
5.575630313E0,1.521227360E-1,5.989712477E-2,5.146884918E-2
5.593519656E0,4.980679601E-2,-7.689934969E-2,6.198883057E-5
5.611398928E0,1.211928800E-1,8.290839195E-2,1.703939438E-1
5.629302249E0,1.277203709E-1,1.029363275E-1,2.305126190E-2
5.647189822E0,7.116794586E-4,-1.760441065E-2,-1.142311096E-1
5.665084170E0,5.268200859E-2,1.443327069E-1,8.909606934E-2
5.682975284E0,1.924316436E-1,1.387385726E-1,1.521015167E-2
5.700866275E0,1.094324291E-1,5.160486698E-2,-7.741832733E-2
5.718754336E0,-1.458383948E-1,4.244416952E-2,-1.451272964E-1
5.736646975E0,-3.900285065E-2,7.798200846E-2,-2.767181396E-2
5.754539432E0,2.819888294E-1,1.816646457E-1,-1.403980255E-1
5.772430850E0,5.428396165E-2,-1.971095800E-2,9.903621674E-2
5.790321719E0,-2.090643048E-1,-3.494369984E-2,-1.549272537E-1
5.808198367E0,5.413126945E-2,1.051700115E-2,-4.867458344E-2
5.826104007E0,2.462434173E-1,-2.184021473E-2,-1.216945648E-1
5.843995059E0,6.411582977E-2,9.573608637E-2,3.220462799E-2
5.861886172E0,-6.201332062E-2,-1.655137539E-2,-3.777408600E-2
5.879777225E0,7.991736382E-2,-1.335403919E-1,-8.897113800E-2
5.897668399E0,1.462871432E-1,7.635474205E-2,1.477241516E-3
5.915559512E0,6.559717655E-2,8.994013071E-2,1.963043213E-2
5.933450564E0,-6.581000984E-3,-7.548797131E-2,-1.690244675E-1
