"Time (s)","Temperature (°C)"
1.406065266E1,2.458203125E1
1.407854591E1,2.456640625E1
1.409643537E1,2.455468750E1
1.411432795E1,2.453906250E1
1.413223219E1,2.456250000E1
1.415011939E1,2.458203125E1
1.416799806E1,2.456250000E1
1.418590040E1,2.459375000E1
1.420379103E1,2.464453125E1
1.422168159E1,2.456640625E1
1.423957203E1,2.456250000E1
1.425744709E1,2.457812500E1
1.427535005E1,2.465234375E1
1.429324061E1,2.458984375E1
1.431113429E1,2.462109375E1
1.432902467E1,2.458984375E1
1.434691810E1,2.456640625E1
1.436480549E1,2.460546875E1
1.438269886E1,2.456640625E1
1.440058656E1,2.458984375E1
1.441846101E1,2.456640625E1
1.443636714E1,2.458203125E1
1.445426081E1,2.457421875E1
1.447214826E1,2.462109375E1
1.449003889E1,2.462109375E1
1.450792951E1,2.462109375E1
1.452581983E1,2.458984375E1
1.454371021E1,2.456250000E1
1.456160090E1,2.456250000E1
1.457949128E1,2.465234375E1
1.459737867E1,2.458984375E1
1.461526924E1,2.454296875E1
1.463316261E1,2.455078125E1
1.465104225E1,2.456250000E1
1.466894386E1,2.458984375E1
1.468683424E1,2.460546875E1
1.470472468E1,2.458984375E1
1.472261500E1,2.460546875E1
1.474050660E1,2.458203125E1
1.475839387E1,2.456640625E1
1.477628578E1,2.453515625E1
1.479417799E1,2.459375000E1
1.481206764E1,2.462890625E1
1.482995509E1,2.463671875E1
1.484784864E1,2.454296875E1
1.486573884E1,2.459375000E1
1.488362971E1,2.460546875E1
1.490152033E1,2.464453125E1
1.491941035E1,2.463671875E1
1.493730110E1,2.456640625E1
1.495519178E1,2.462890625E1
1.497308204E1,2.462109375E1
1.499097273E1,2.460546875E1
1.500886329E1,2.459765625E1
1.502675367E1,2.458203125E1
1.504464411E1,2.465234375E1
1.506253480E1,2.465234375E1
1.508042823E1,2.460546875E1
1.509830103E1,2.464453125E1
1.511620606E1,2.464453125E1
1.513409675E1,2.456250000E1
1.515198701E1,2.465625000E1
1.516987770E1,2.459765625E1
1.518776515E1,2.463671875E1
1.520565846E1,2.467968750E1
1.522354890E1,2.468750000E1
1.524143958E1,2.465234375E1
1.525933308E1,2.465234375E1
1.527722047E1,2.465234375E1
1.529511109E1,2.464453125E1
1.531300147E1,2.459765625E1
1.533087770E1,2.461328125E1
1.534878340E1,2.465234375E1
1.536667317E1,2.462109375E1
1.538456379E1,2.465234375E1
1.540245411E1,2.459765625E1
1.542033253E1,2.464453125E1
1.543823524E1,2.460546875E1
1.545612550E1,2.463671875E1
1.547401618E1,2.467968750E1
1.549190644E1,2.460546875E1
1.550979743E1,2.464453125E1
1.552767579E1,2.465234375E1
