"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.976793772E0,-3.680202961E-1,3.815334797E0,-1.932954788E-1
4.994684519E0,8.879029751E-1,4.266203403E0,-7.541527748E-1
5.012573862E0,1.702791214E0,4.003726006E0,-1.388214231E0
5.030463328E0,1.536957026E0,3.766682625E0,-1.499959707E0
5.048352670E0,1.912496209E0,2.188887119E0,6.412211657E-1
5.066244761E0,1.878406525E0,4.744338989E-1,1.125359178E0
5.084134775E0,3.530660391E0,2.331274033E0,-8.339843750E-1
5.102039010E0,4.498424530E0,2.870383263E0,-4.251047969E-1
5.119914438E0,5.469894409E0,2.531345367E0,6.798321009E-2
5.137816904E0,5.234454632E0,4.381338120E0,-2.009456158E0
5.155704416E0,-3.770195007E0,-1.298251915E1,-3.899804652E-1
5.173585398E0,-1.470296669E1,-1.889854813E1,4.301925182E0
5.191487986E0,-9.942296028E0,-6.069983482E0,-2.295506001E0
5.209378672E0,-1.671943426E0,-1.510987282E0,-6.352852345E0
5.227268564E0,2.768404961E0,-1.472290993E0,-2.596659660E0
5.245158945E0,5.362940788E0,-2.218569756E0,1.188443422E0
5.263049509E0,7.355393887E0,-1.048259735E0,3.904664993E0
5.280939646E0,2.348048687E0,6.238136292E-1,2.624958038E0
5.298830027E0,-1.362581551E-1,9.185199738E-1,3.901015520E-1
5.316720408E0,-2.317416430E0,3.768510818E-1,-3.980096579E-1
5.334610788E0,-1.953549862E0,-2.915019989E-1,-9.780364633E-1
5.352501169E0,-7.891441584E-1,-7.270326614E-1,-8.087514043E-1
5.370394601E0,-3.174632490E-1,-1.277798653E0,3.798469305E-1
5.388281931E0,-3.895747066E-1,-1.900593758E0,1.159669757E0
5.406160349E0,-5.038713813E-1,-1.313220978E0,6.288987994E-1
5.424062693E0,-2.322465181E-2,1.141262054E-2,-1.733082235E-1
5.441953196E0,5.704351068E-1,9.997243881E-1,-6.170256138E-1
5.459843515E0,6.947764754E-1,7.514104843E-1,-2.478866279E-1
5.477733896E0,5.469379425E-1,-2.230396271E-1,4.182169437E-1
5.495623544E0,5.326622725E-1,-9.899787903E-1,4.611232877E-1
5.513514658E0,6.122667789E-1,-7.084932327E-1,6.284072995E-1
5.531392527E0,1.195880651E0,3.212308884E-1,4.454099536E-1
5.549295420E0,-3.768750429E-1,1.029974937E0,-3.182941079E-1
5.567186349E0,-1.087749481E0,2.052012444E0,2.066637278E-1
5.585075998E0,-1.321770668E0,7.707748413E-1,-1.216086224E-1
5.602966257E0,-8.062619567E-1,-3.563241959E-1,-6.198937893E-1
5.620847665E0,-7.065525651E-2,-6.037788391E-1,-4.030209482E-1
5.638747019E0,-2.121505737E-1,-2.280178070E-1,4.805315137E-1
5.656627634E0,-6.393731236E-1,-3.241872787E-1,3.818042278E-1
5.674527536E0,-1.443372965E0,-5.544052124E-1,3.204432726E-1
5.692413583E0,-1.165231586E0,-5.419731140E-2,1.861004531E-1
5.710308542E0,-5.365336537E-1,2.726173401E-2,1.664809585E-1
5.728198984E0,-1.126858592E-1,-9.546661377E-2,-5.956889689E-2
5.746089609E0,1.459036171E-1,6.275844574E-2,7.688261569E-3
5.763979380E0,6.659820676E-2,8.125400543E-2,3.632976487E-2
5.781861704E0,-3.677019477E-2,-2.393465042E-1,-1.184712797E-1
5.799760263E0,1.196431071E-1,-4.632215500E-1,-7.558964193E-2
5.817650644E0,1.512687802E-1,-3.342370987E-1,2.660885453E-1
5.835541147E0,1.329401433E-1,-1.241855621E-1,4.701977372E-1
5.853436716E0,3.412775695E-1,-3.160629272E-1,2.013439238E-1
5.871320932E0,6.708664298E-1,-9.616317749E-1,-9.081262350E-2
5.889212290E0,8.020948172E-1,-1.306511879E0,2.635385990E-1
5.907105601E0,5.769768953E-1,-1.157613754E0,6.073315144E-1
5.924992868E0,1.803896427E-1,-7.225961685E-1,4.129183292E-1
5.942883310E0,-1.564065814E-1,-4.757499695E-1,-5.794832110E-1
5.960773752E0,-1.288349032E-1,-1.152687073E-1,-1.931079149E0
5.978664255E0,5.007610321E-1,6.370878220E-1,-3.049305439E0
5.996554514E0,7.179507613E-1,1.468278885E0,-2.968619585E0
6.014447519E0,9.024524689E-1,1.487841606E0,-2.226606846E0
6.032335215E0,1.032357931E0,6.492395401E-1,-9.021766186E-1
6.050222604E0,5.644304752E-1,2.087917328E-1,2.899440527E-1
6.068115976E0,2.666130066E-1,5.058746338E-1,6.429229975E-1
6.086006296E0,4.492436349E-1,1.171535492E0,3.463987112E-1
6.103900949E0,6.265701652E-1,1.490866661E0,-5.008967519E-1
6.121790170E0,6.222671270E-1,9.080038071E-1,-8.958767056E-1
6.139677439E0,6.622816324E-1,5.875940323E-1,-9.375622272E-1
6.157555857E0,8.961468935E-1,7.967519760E-1,-1.261018872E0
6.175457956E0,1.166980982E0,-1.077432632E-1,-1.348325253E0
6.193345346E0,7.171294093E-1,-1.622633934E0,-6.122144461E-1
6.211235910E0,2.477488518E-1,-1.880077362E0,6.464603543E-1
6.229129343E0,-2.806348801E-1,-7.816963196E-1,1.208209753E0
6.247022775E0,-1.008580923E0,3.364171982E-1,4.401617050E-1
6.264909922E0,-1.294234037E0,7.761478424E-1,-1.024042845E0
6.282800242E0,-6.974277496E-1,6.635103226E-1,-1.261320949E0
6.300690928E0,3.164183199E-1,1.280126572E-1,-4.433057606E-1
6.318578073E0,1.002172470E0,-4.735298157E-1,9.515601993E-1
6.336471445E0,3.368818760E-1,-7.689962387E-1,6.193683147E-1
6.354364755E0,2.861691713E0,-3.708553314E-2,4.651810825E-1
6.372252146E0,2.352292061E0,3.344097137E-1,2.460830808E-1
6.390142771E0,3.449268937E-1,3.837490082E-2,2.060958296E-1
6.408033152E0,-9.408738613E-1,-5.166053772E-3,-1.980536878E-1
6.425923288E0,-8.693175316E-1,-1.146221161E-2,-7.325454950E-1
6.443813730E0,-4.595950246E-1,-1.654977798E-1,-7.877556086E-1
6.461704355E0,-1.140868664E-1,-2.176952362E-1,-2.507816851E-1
6.479594431E0,1.740248054E-1,-8.256626129E-2,9.439775348E-2
6.497484568E0,2.647749186E-1,-5.544471741E-2,1.056202650E-1
