"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.684580500E0,1.024319916E1,1.415606232E0,7.794291687E-1
3.694534500E0,9.542356567E0,1.276545410E0,7.207511902E-1
3.704489500E0,9.182055817E0,9.967771912E-1,4.935237122E-1
3.714444500E0,9.348659363E0,5.791456604E-1,1.776805115E-1
3.724398500E0,9.456884308E0,9.939331055E-2,2.342628479E-1
3.734353500E0,9.384434967E0,-7.170089722E-2,6.113287354E-1
3.744307500E0,9.203161926E0,-4.999603271E-2,8.771759033E-1
3.754262500E0,9.070088654E0,1.224453735E-1,8.544232178E-1
3.764217500E0,8.959169312E0,3.040177917E-1,6.732998657E-1
3.774171500E0,8.952283630E0,2.721340942E-1,4.314028931E-1
3.784126500E0,8.929680634E0,2.088157654E-1,3.576063538E-1
3.794081500E0,8.644972687E0,1.957928467E-1,4.117936707E-1
3.804035500E0,8.551566925E0,4.505630493E-2,5.020559692E-1
3.813990500E0,8.558302917E0,3.098556519E-2,6.406677246E-1
3.823944500E0,8.530460815E0,1.945953369E-3,5.408253479E-1
3.833899500E0,8.677604828E0,1.002914429E-2,4.537065125E-1
3.843854500E0,8.909921722E0,-4.595443726E-2,6.861730957E-1
3.853808500E0,8.968599701E0,-7.514373779E-2,1.076710968E0
3.863763500E0,9.174721069E0,1.257385254E-2,1.295406189E0
3.873717500E0,9.256600800E0,1.065783691E-1,1.299747162E0
3.883672500E0,8.679251404E0,1.733395386E-1,1.407523041E0
3.893627500E0,8.580905914E0,1.764830017E-1,1.432071991E0
3.903581500E0,8.658145294E0,-1.655557251E-1,1.418001251E0
3.913536500E0,8.597970428E0,-4.670288086E-1,1.370699615E0
3.923490500E0,8.630452881E0,-5.447172546E-1,1.332229614E0
3.933445500E0,8.729696503E0,-6.337820435E-1,1.456920319E0
3.943400500E0,8.846453705E0,-5.848338318E-1,1.705104218E0
3.953354500E0,9.084608459E0,-4.037104797E-1,1.681902466E0
3.963309500E0,9.113199005E0,-1.279838562E-1,1.510957947E0
